Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2020-01-31,AAPL,Technology,1,0.8958721170310595,0.009381225359145,0.2515214219991186,0.0304977641949917,0.2019806204490291,49.36886013354261,0.0176791037538897,0.5747464163757898,Final Score=0.896; ML Score=0.009; Momentum Score=0.252; 20D Return=0.03; 60D Return=0.202; RSI=49.369; Volatility=0.018
2020-05-29,GS,Finance,4,0.1942148746802436,0.02281530528463,-0.0229883995162338,0.0712572645005709,-0.0586854444650341,56.86032308637114,0.035765260846053,-0.2176582550500398,Final Score=0.194; ML Score=0.023; Momentum Score=-0.023; 20D Return=0.071; 60D Return=-0.059; RSI=56.86; Volatility=0.036
2020-05-29,MSFT,Technology,5,0.0852591982570112,0.0118111924630555,0.1044839505769883,0.0225433465475128,0.0744649470594736,47.05399356201589,0.0130713102047626,0.2460855008251947,Final Score=0.085; ML Score=0.012; Momentum Score=0.104; 20D Return=0.023; 60D Return=0.074; RSI=47.054; Volatility=0.013
2020-05-29,AAPL,Technology,6,0.0831323636726876,0.0121788413626107,0.1010151303663928,0.0821647911893317,0.0502081413006048,59.878562826174225,0.0120159327594819,0.1495318985810207,Final Score=0.083; ML Score=0.012; Momentum Score=0.101; 20D Return=0.082; 60D Return=0.05; RSI=59.879; Volatility=0.012
2020-05-29,UNH,Healthcare,7,-0.0131059659186139,0.0135680482153746,0.0621990632618433,0.0423291442922049,0.0533134958188852,67.12067416190774,0.0183880330336816,0.424778357681701,Final Score=-0.013; ML Score=0.014; Momentum Score=0.062; 20D Return=0.042; 60D Return=0.053; RSI=67.121; Volatility=0.018
2020-05-29,GOOGL,Technology,8,-0.0715624093610722,0.0122816789326223,0.0551284563005487,0.0644687529069822,0.0375796265572723,62.78466471720357,0.0130605044367497,0.053284048905317,Final Score=-0.072; ML Score=0.012; Momentum Score=0.055; 20D Return=0.064; 60D Return=0.038; RSI=62.785; Volatility=0.013
2020-05-29,V,Finance,9,-0.1276597561601823,0.0109265803721699,0.0492780500459686,0.0924351172763267,0.0048896610214617,63.54417492827721,0.0165201645787664,0.2226598979909484,Final Score=-0.128; ML Score=0.011; Momentum Score=0.049; 20D Return=0.092; 60D Return=0.005; RSI=63.544; Volatility=0.017
2020-05-29,ABBV,Healthcare,10,-0.1449473371813689,0.0099337835227105,0.0519322881676175,0.1273722823529499,0.010027227999404,73.50245660235817,0.0189073942450606,0.5695821307566822,Final Score=-0.145; ML Score=0.01; Momentum Score=0.052; 20D Return=0.127; 60D Return=0.01; RSI=73.502; Volatility=0.019
2020-06-30,META,Technology,1,1.0807607144937112,0.0920619257579492,0.1468495669190547,-0.0242780760864904,0.4727592301921748,43.17990010900059,0.0281778189603631,-0.4201913036642325,Final Score=1.081; ML Score=0.092; Momentum Score=0.147; 20D Return=-0.024; 60D Return=0.473; RSI=43.18; Volatility=0.028
2020-06-30,NVDA,Technology,2,0.734577504527065,0.0248241478853885,0.3864327285846577,0.0762018793066092,0.5575827134834945,52.36377865929333,0.0249835161317366,0.0749281222972815,Final Score=0.735; ML Score=0.025; Momentum Score=0.386; 20D Return=0.076; 60D Return=0.558; RSI=52.364; Volatility=0.025
2020-06-30,GOOGL,Technology,3,0.6061188402693356,0.0723750199156278,0.0844953495149984,-0.0168203096741403,0.2977486687310089,43.418991815876595,0.0204842176961986,-0.1062253183653547,Final Score=0.606; ML Score=0.072; Momentum Score=0.084; 20D Return=-0.017; 60D Return=0.298; RSI=43.419; Volatility=0.02
2020-06-30,JPM,Finance,4,0.4661244507281163,0.0836400382091414,-0.0896398001585998,-0.0492267535788862,0.1190957066434823,32.14285227717052,0.03442091260498,0.0344492072844424,Final Score=0.466; ML Score=0.084; Momentum Score=-0.09; 20D Return=-0.049; 60D Return=0.119; RSI=32.143; Volatility=0.034
2020-06-30,AAPL,Technology,5,0.3029527963930785,0.0233110072505779,0.249395507749731,0.1282241353517936,0.5111220838369346,56.93735150557548,0.0208613235709262,0.0733064923533823,Final Score=0.303; ML Score=0.023; Momentum Score=0.249; 20D Return=0.128; 60D Return=0.511; RSI=56.937; Volatility=0.021
2020-06-30,UNH,Healthcare,6,0.2905399907189394,0.0548687867905303,0.0756956988261986,-0.0370865640759553,0.2852412094077756,42.529065152554054,0.02487499092992,0.2444944201637884,Final Score=0.291; ML Score=0.055; Momentum Score=0.076; 20D Return=-0.037; 60D Return=0.285; RSI=42.529; Volatility=0.025
2020-06-30,MSFT,Technology,7,0.1991538073325978,0.024111337699083,0.213120535338224,0.1005894244570715,0.3229538587039919,57.20146439523515,0.0205175098034985,0.2849529616202775,Final Score=0.199; ML Score=0.024; Momentum Score=0.213; 20D Return=0.101; 60D Return=0.323; RSI=57.201; Volatility=0.021
2020-06-30,BAC,Finance,8,0.1158144639236513,0.0503965817273335,-0.0716488830397798,-0.0438808432323754,0.1857213772256487,36.36363304506509,0.0400528949284521,-0.0687046169261135,Final Score=0.116; ML Score=0.05; Momentum Score=-0.072; 20D Return=-0.044; 60D Return=0.186; RSI=36.364; Volatility=0.04
2020-06-30,V,Finance,9,-0.0698549220313236,0.0259114822604743,0.0770267136845795,-0.0162456835989542,0.2721105723055552,41.470243029738455,0.0200020108415628,0.1271382973417785,Final Score=-0.07; ML Score=0.026; Momentum Score=0.077; 20D Return=-0.016; 60D Return=0.272; RSI=41.47; Volatility=0.02
2020-06-30,ABBV,Healthcare,10,-0.0909784002637859,0.0149623404444134,0.1523295803508262,0.0784270575334613,0.3381490613307838,53.70799300889095,0.0169872564639698,0.2151009526091905,Final Score=-0.091; ML Score=0.015; Momentum Score=0.152; 20D Return=0.078; 60D Return=0.338; RSI=53.708; Volatility=0.017
2020-07-31,AAPL,Technology,1,1.2960754846630027,0.0362414588670577,0.2923633522202743,0.1673396106798033,0.4138309604545467,68.77013765189068,0.0285505377214485,1.3672724973123378,Final Score=1.296; ML Score=0.036; Momentum Score=0.292; 20D Return=0.167; 60D Return=0.414; RSI=68.77; Volatility=0.029
2020-07-31,NVDA,Technology,2,1.2178220759085,0.0225476221453576,0.3698914657979534,0.1042939526300514,0.4258034383644364,61.51955901688139,0.0218240993266443,0.2499352499352498,Final Score=1.218; ML Score=0.023; Momentum Score=0.37; 20D Return=0.104; 60D Return=0.426; RSI=61.52; Volatility=0.022
2020-07-31,JPM,Finance,3,0.9828161004034576,0.0597637517952017,-0.0771785863615312,0.0429526826056727,0.0705661125896508,46.86139873463038,0.0204104734969267,-0.020209237738291,Final Score=0.983; ML Score=0.06; Momentum Score=-0.077; 20D Return=0.043; 60D Return=0.071; RSI=46.861; Volatility=0.02
2020-07-31,META,Technology,4,0.2139602914657799,0.0122954541248235,0.1640351062382906,0.0867534922408121,0.2168177516360727,64.4247795577201,0.0229460964789291,1.5711534636895896,Final Score=0.214; ML Score=0.012; Momentum Score=0.164; 20D Return=0.087; 60D Return=0.217; RSI=64.425; Volatility=0.023
2020-07-31,BAC,Finance,5,0.0837822868663097,0.0232497705717142,-0.0480981416706985,0.0682695655962475,0.1131990485957434,56.35356923068277,0.0224226963229815,0.003236937685306,Final Score=0.084; ML Score=0.023; Momentum Score=-0.048; 20D Return=0.068; 60D Return=0.113; RSI=56.354; Volatility=0.022
2020-07-31,ABBV,Healthcare,6,-0.1582761850179609,0.0163114351509345,0.0224923675868552,-0.0401496126778195,0.1110981701778375,37.67755686344996,0.0098623544011277,1.279185837947438,Final Score=-0.158; ML Score=0.016; Momentum Score=0.022; 20D Return=-0.04; 60D Return=0.111; RSI=37.678; Volatility=0.01
2020-07-31,MSFT,Technology,7,-0.2011432905086978,0.0070610739303718,0.0687330755979745,-0.0060603123886855,0.1230963188734275,47.389745987221445,0.0193183442994559,1.0352796695322093,Final Score=-0.201; ML Score=0.007; Momentum Score=0.069; 20D Return=-0.006; 60D Return=0.123; RSI=47.39; Volatility=0.019
2020-07-31,UNH,Healthcare,8,-0.243406557668159,0.0098012616754475,0.0377834433362058,0.0151545258019125,0.0485161557593911,53.53932671238564,0.0150402999135434,0.7745884913617196,Final Score=-0.243; ML Score=0.01; Momentum Score=0.038; 20D Return=0.015; 60D Return=0.049; RSI=53.539; Volatility=0.015
2020-07-31,PFE,Healthcare,9,-0.2451815466849011,0.0106398441186381,0.0322422145166479,0.1150390616352923,-0.0007790806305646,72.99580230395436,0.0190808112874057,-0.1177943865047669,Final Score=-0.245; ML Score=0.011; Momentum Score=0.032; 20D Return=0.115; 60D Return=-0.001; RSI=72.996; Volatility=0.019
2020-07-31,GOOGL,Technology,10,-0.3248966260944361,0.007559512281811,0.0274109404500489,0.012259100770211,0.1059289519257922,45.48898227820541,0.0161740931845922,1.5378169912879418,Final Score=-0.325; ML Score=0.008; Momentum Score=0.027; 20D Return=0.012; 60D Return=0.106; RSI=45.489; Volatility=0.016
2020-08-31,NVDA,Technology,1,2.615493998028315,0.082584993467878,0.6101754230107241,0.2147317420990613,0.4993834260386016,89.3102000133057,0.0242536186002358,-0.0676148633554248,Final Score=2.615; ML Score=0.083; Momentum Score=0.61; 20D Return=0.215; 60D Return=0.499; RSI=89.31; Volatility=0.024
2020-08-31,AAPL,Technology,2,1.4398943305885623,0.0468581320960172,0.5137178380191907,0.1845323537453385,0.5570436595611803,87.86827664103261,0.020252826484692,0.2029137131588765,Final Score=1.44; ML Score=0.047; Momentum Score=0.514; 20D Return=0.185; 60D Return=0.557; RSI=87.868; Volatility=0.02
2020-08-31,META,Technology,3,0.728224517301969,0.0317841724893292,0.3787447606272781,0.1636767915314327,0.2705291276108037,79.12021103888321,0.0277700162736476,0.0109398859967126,Final Score=0.728; ML Score=0.032; Momentum Score=0.379; 20D Return=0.164; 60D Return=0.271; RSI=79.12; Volatility=0.028
2020-08-31,MSFT,Technology,4,-0.1799659882018409,0.0091480993834795,0.2418433329104958,0.041516605578189,0.2047542866234786,80.26780218552072,0.0158829932836421,0.0943714843170588,Final Score=-0.18; ML Score=0.009; Momentum Score=0.242; 20D Return=0.042; 60D Return=0.205; RSI=80.268; Volatility=0.016
2020-08-31,GS,Finance,5,-0.2751234834444143,0.0205371314052307,0.0528979307981249,0.0274838043247598,-0.0598843757406818,40.02577717544707,0.0126564000900085,-0.17612376264402,Final Score=-0.275; ML Score=0.021; Momentum Score=0.053; 20D Return=0.027; 60D Return=-0.06; RSI=40.026; Volatility=0.013
2020-08-31,BAC,Finance,6,-0.3258843567668492,0.0205920017879258,0.0283982773575969,0.0300120050767989,-0.0843116608955405,38.056673752945,0.0156713165213821,0.0634824303152385,Final Score=-0.326; ML Score=0.021; Momentum Score=0.028; 20D Return=0.03; 60D Return=-0.084; RSI=38.057; Volatility=0.016
2020-08-31,GOOGL,Technology,7,-0.3314009273273956,0.0080924464519101,0.1844785281306495,0.0989843390465119,0.1316023678344953,80.06868471118486,0.0117552036479722,0.1786064769381747,Final Score=-0.331; ML Score=0.008; Momentum Score=0.184; 20D Return=0.099; 60D Return=0.132; RSI=80.069; Volatility=0.012
2020-08-31,PFE,Healthcare,8,-0.3498001347457799,0.0165291962576064,0.0691724975277964,-0.0146023940461484,0.0500138640660166,50.0,0.0072140683165849,-0.0852272240959699,Final Score=-0.35; ML Score=0.017; Momentum Score=0.069; 20D Return=-0.015; 60D Return=0.05; RSI=50.0; Volatility=0.007
2020-08-31,JNJ,Healthcare,9,-0.391169307154212,0.0141999040161225,0.0792976994331013,0.0411265511203067,0.0414799761287489,77.71086552300112,0.0067312863977132,0.1792167837351965,Final Score=-0.391; ML Score=0.014; Momentum Score=0.079; 20D Return=0.041; 60D Return=0.041; RSI=77.711; Volatility=0.007
2020-08-31,V,Finance,10,-0.4316302291192927,0.009169802850947,0.1240067648381316,0.1116996317533884,0.0620209651067475,76.58939120034329,0.0102228825361468,0.2690005170208713,Final Score=-0.432; ML Score=0.009; Momentum Score=0.124; 20D Return=0.112; 60D Return=0.062; RSI=76.589; Volatility=0.01
2020-09-30,NVDA,Technology,1,2.8509168987829687,0.1016477768610997,0.4947813918383776,-0.0210187168157255,0.3706283667333894,64.70233216738004,0.0401626878489672,0.1089756380137096,Final Score=2.851; ML Score=0.102; Momentum Score=0.495; 20D Return=-0.021; 60D Return=0.371; RSI=64.702; Volatility=0.04
2020-09-30,AAPL,Technology,2,0.8681146227403871,0.0410664565658447,0.3126766461276584,-0.1369056202110166,0.2429632863768727,53.42992270218629,0.0337205515128954,0.4356212681949081,Final Score=0.868; ML Score=0.041; Momentum Score=0.313; 20D Return=-0.137; 60D Return=0.243; RSI=53.43; Volatility=0.034
2020-09-30,META,Technology,3,0.4299507670500507,0.0398801185926791,0.1844912697511339,-0.1135256169366359,0.0873536213269798,44.63511968713284,0.0224420825945341,-0.0028564073623033,Final Score=0.43; ML Score=0.04; Momentum Score=0.184; 20D Return=-0.114; 60D Return=0.087; RSI=44.635; Volatility=0.022
2020-09-30,GOOGL,Technology,4,0.3983804211357655,0.0608913759845172,0.0533277119666977,-0.1144838832562655,-0.0163230694547711,39.418867702794024,0.0226084414001245,0.2862710585868746,Final Score=0.398; ML Score=0.061; Momentum Score=0.053; 20D Return=-0.114; 60D Return=-0.016; RSI=39.419; Volatility=0.023
2020-09-30,MSFT,Technology,5,-0.0395927819134878,0.0285125729284071,0.0911488548531148,-0.0745369037838264,0.0099880039906588,55.84354929927888,0.0266336906544524,0.3966327992436596,Final Score=-0.04; ML Score=0.029; Momentum Score=0.091; 20D Return=-0.075; 60D Return=0.01; RSI=55.844; Volatility=0.027
