Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2020-01-31,ABBV,Healthcare,1,0.8403874119299184,0.025365785,0.0517061877547052,-0.0952541163372295,-0.0237378150549772,13.848925675856464,0.0097657678155787,0.275998160073597,Final Score=0.84; ML Score=0.025; Momentum Score=0.052; 20D Return=-0.095; 60D Return=-0.024; RSI=13.849; Volatility=0.01
2020-04-30,UNH,Healthcare,3,0.8299272100692766,0.026263816,0.1212624192399251,0.2323866180449769,0.0414114977726318,65.6194863076254,0.0352135035307742,0.7921519819650573,Final Score=0.83; ML Score=0.026; Momentum Score=0.121; 20D Return=0.232; 60D Return=0.041; RSI=65.619; Volatility=0.035
2020-04-30,JNJ,Healthcare,4,0.6243693400005387,0.024558716,0.0755926183857955,0.1648163661976769,-0.0102903216001033,66.10602484922535,0.0204956145179349,0.5971223021582734,Final Score=0.624; ML Score=0.025; Momentum Score=0.076; 20D Return=0.165; 60D Return=-0.01; RSI=66.106; Volatility=0.02
2020-04-30,META,Technology,5,0.3254510085778384,0.005003879,0.0891190921135689,0.2826441032909077,-0.024400681849633,72.5826118524035,0.0322274319044196,0.0059972363968707,Final Score=0.325; ML Score=0.005; Momentum Score=0.089; 20D Return=0.283; 60D Return=-0.024; RSI=72.583; Volatility=0.032
2020-04-30,ABBV,Healthcare,6,0.2745420436838954,0.017562035,0.0170400155458297,0.1195859302406054,-0.0256045951455852,57.07682638298773,0.0206545439900971,0.887313677612158,Final Score=0.275; ML Score=0.018; Momentum Score=0.017; 20D Return=0.12; 60D Return=-0.026; RSI=57.077; Volatility=0.021
2020-04-30,GOOGL,Technology,7,0.1767099784775845,0.0055134497,0.047910895426942,0.2219399263920218,-0.0682920567330814,68.55093003516038,0.0326311580411617,-0.4846527252256409,Final Score=0.177; ML Score=0.006; Momentum Score=0.048; 20D Return=0.222; 60D Return=-0.068; RSI=68.551; Volatility=0.033
2020-04-30,PFE,Healthcare,8,0.1655521395992968,0.0021429362,0.0607777756949452,0.2081889630961371,0.0177765953122948,68.53932471469912,0.0199649072459749,0.1105806938430045,Final Score=0.166; ML Score=0.002; Momentum Score=0.061; 20D Return=0.208; 60D Return=0.018; RSI=68.539; Volatility=0.02
2020-04-30,AAPL,Technology,9,0.1346791043406982,-0.0037526193,0.0803198944932256,0.2195424985549405,-0.0785636438169435,66.33335934078073,0.0280203410031195,0.3335003875268791,Final Score=0.135; ML Score=-0.004; Momentum Score=0.08; 20D Return=0.22; 60D Return=-0.079; RSI=66.333; Volatility=0.028
2020-04-30,MRK,Healthcare,10,0.0165171570848618,0.014272319,-0.0349056691813484,0.0750677947187832,-0.1020824135506865,42.629867700320276,0.027119955202158,-0.1496520031790299,Final Score=0.017; ML Score=0.014; Momentum Score=-0.035; 20D Return=0.075; 60D Return=-0.102; RSI=42.63; Volatility=0.027
2020-05-29,NVDA,Technology,1,2.238796934173628,0.05394199,0.3642654987731461,0.2146571138268416,0.2478295537872847,67.13411182959534,0.0273286875268343,0.0140972328057302,Final Score=2.239; ML Score=0.054; Momentum Score=0.364; 20D Return=0.215; 60D Return=0.248; RSI=67.134; Volatility=0.027
2020-05-29,META,Technology,2,0.4508801049860157,0.019097157,0.1131424183718297,0.0995554147604982,0.1738110282948852,63.12319324413193,0.0182866101812031,-0.2088592513922361,Final Score=0.451; ML Score=0.019; Momentum Score=0.113; 20D Return=0.1; 60D Return=0.174; RSI=63.123; Volatility=0.018
2020-05-29,JPM,Finance,3,0.3067952913182661,0.045744244,-0.1353422412590652,0.0161862509167263,-0.1880684288902544,55.67873986976459,0.0326847404194192,0.0733392948907294,Final Score=0.307; ML Score=0.046; Momentum Score=-0.135; 20D Return=0.016; 60D Return=-0.188; RSI=55.679; Volatility=0.033
2020-05-29,AAPL,Technology,4,0.1937594235731375,0.010990635,0.1010151303663928,0.0821647911893317,0.0502081413006048,59.878562826174225,0.0120159327594819,0.1495318985810207,Final Score=0.194; ML Score=0.011; Momentum Score=0.101; 20D Return=0.082; 60D Return=0.05; RSI=59.879; Volatility=0.012
2020-05-29,MSFT,Technology,5,0.1861122082271865,0.010255337,0.1044839505769883,0.0225433465475128,0.0744649470594736,47.05399356201589,0.0130713102047626,0.2460855008251947,Final Score=0.186; ML Score=0.01; Momentum Score=0.104; 20D Return=0.023; 60D Return=0.074; RSI=47.054; Volatility=0.013
2020-05-29,GS,Finance,6,0.1480690290366652,0.025274586,-0.0229883995162338,0.0712572645005709,-0.0586854444650341,56.86032308637114,0.035765260846053,-0.2176582550500398,Final Score=0.148; ML Score=0.025; Momentum Score=-0.023; 20D Return=0.071; 60D Return=-0.059; RSI=56.86; Volatility=0.036
2020-05-29,UNH,Healthcare,7,0.1344535547592975,0.013769048,0.0621990632618433,0.0423291442922049,0.0533134958188852,67.12067416190774,0.0183880330336816,0.424778357681701,Final Score=0.134; ML Score=0.014; Momentum Score=0.062; 20D Return=0.042; 60D Return=0.053; RSI=67.121; Volatility=0.018
2020-05-29,GOOGL,Technology,8,0.0417986167353334,0.01119631,0.0551284563005487,0.0644687529069822,0.0375796265572723,62.78466471720357,0.0130605044367497,0.053284048905317,Final Score=0.042; ML Score=0.011; Momentum Score=0.055; 20D Return=0.064; 60D Return=0.038; RSI=62.785; Volatility=0.013
2020-05-29,V,Finance,9,-0.0503244118295266,0.008486113,0.0492780500459686,0.0924351172763267,0.0048896610214617,63.54417492827721,0.0165201645787664,0.2226598979909484,Final Score=-0.05; ML Score=0.008; Momentum Score=0.049; 20D Return=0.092; 60D Return=0.005; RSI=63.544; Volatility=0.017
2020-05-29,JNJ,Healthcare,10,-0.0716531458432798,0.009599632,0.0344326157781379,-0.0085976629155983,0.0367298886910227,50.15328943121529,0.0096002965776039,0.3739175390978415,Final Score=-0.072; ML Score=0.01; Momentum Score=0.034; 20D Return=-0.009; 60D Return=0.037; RSI=50.153; Volatility=0.01
2020-06-30,META,Technology,1,1.4376174976517888,0.13560274,0.1468495669190547,-0.0242780760864904,0.4727592301921748,43.17990010900059,0.0281778189603631,-0.4201913036642325,Final Score=1.438; ML Score=0.136; Momentum Score=0.147; 20D Return=-0.024; 60D Return=0.473; RSI=43.18; Volatility=0.028
2020-06-30,GOOGL,Technology,2,0.8446022567627891,0.10179942,0.0844953495149984,-0.0168203096741403,0.2977486687310089,43.418991815876595,0.0204842176961986,-0.1062253183653547,Final Score=0.845; ML Score=0.102; Momentum Score=0.084; 20D Return=-0.017; 60D Return=0.298; RSI=43.419; Volatility=0.02
2020-06-30,NVDA,Technology,3,0.8265191163343601,0.02663299,0.3864327285846577,0.0762018793066092,0.5575827134834945,52.36377865929333,0.0249835161317366,0.0749281222972815,Final Score=0.827; ML Score=0.027; Momentum Score=0.386; 20D Return=0.076; 60D Return=0.558; RSI=52.364; Volatility=0.025
2020-06-30,UNH,Healthcare,4,0.4951063467203557,0.07505783,0.0756956988261986,-0.0370865640759553,0.2852412094077756,42.529065152554054,0.02487499092992,0.2444944201637884,Final Score=0.495; ML Score=0.075; Momentum Score=0.076; 20D Return=-0.037; 60D Return=0.285; RSI=42.529; Volatility=0.025
2020-06-30,AAPL,Technology,5,0.3967083336852488,0.024542257,0.249395507749731,0.1282241353517936,0.5111220838369346,56.93735150557548,0.0208613235709262,0.0733064923533823,Final Score=0.397; ML Score=0.025; Momentum Score=0.249; 20D Return=0.128; 60D Return=0.511; RSI=56.937; Volatility=0.021
2020-06-30,MSFT,Technology,6,0.3172265871921468,0.026823416,0.213120535338224,0.1005894244570715,0.3229538587039919,57.20146439523515,0.0205175098034985,0.2849529616202775,Final Score=0.317; ML Score=0.027; Momentum Score=0.213; 20D Return=0.101; 60D Return=0.323; RSI=57.201; Volatility=0.021
2020-06-30,JPM,Finance,7,0.2974207640765068,0.099058814,-0.0896398001585998,-0.0492267535788862,0.1190957066434823,32.14285227717052,0.03442091260498,0.0344492072844424,Final Score=0.297; ML Score=0.099; Momentum Score=-0.09; 20D Return=-0.049; 60D Return=0.119; RSI=32.143; Volatility=0.034
2020-06-30,ABBV,Healthcare,8,-0.083590417572015,0.008525422,0.1523295803508262,0.0784270575334613,0.3381490613307838,53.70799300889095,0.0169872564639698,0.2151009526091905,Final Score=-0.084; ML Score=0.009; Momentum Score=0.152; 20D Return=0.078; 60D Return=0.338; RSI=53.708; Volatility=0.017
