Date,Strategy_Drawdown,SPY_Drawdown
2021-11-01,0.0,0.0
2021-11-02,0.0,0.0
2021-11-03,-2.5689587926480684e-05,0.0
2021-11-04,0.0,0.0
2021-11-05,-0.007423000570728755,0.0
2021-11-08,0.0,0.0
2021-11-09,-0.0061584428976917405,-0.003305464490937271
2021-11-10,-0.014676016294542737,-0.011323635476482963
2021-11-11,-0.011535253967545067,-0.011003792014242397
2021-11-12,-0.007784201504813737,-0.003540016363246745
2021-11-15,-0.010748261181240393,-0.0031986423129635178
2021-11-16,-0.007506308589996347,0.0
2021-11-17,-0.023220730705601045,-0.0024290667272856004
2021-11-18,-0.01322184216318878,0.0
2021-11-19,-0.018033920057751618,-0.0017882799552788597
2021-11-22,-0.015073558240311646,-0.004598592141617064
2021-11-23,-0.001080344712043213,-0.0032785478074790486
2021-11-24,0.0,-0.0006173798972176625
2021-11-26,-0.030559863556292144,-0.022906846821156956
2021-11-29,-0.026045660925195002,-0.010921189828526079
2021-11-30,-0.037316125975892844,-0.03016626131169131
2021-12-01,-0.04565021621328058,-0.04093851420094685
2021-12-02,-0.03716167160106454,-0.026249185252740892
2021-12-03,-0.04685661347509573,-0.034722142071187956
2021-12-06,-0.040525604361588474,-0.023290005239400724
2021-12-07,-0.014032897958461854,-0.003086968598356443
2021-12-08,-0.013370001078250926,-0.00044715637915537787
2021-12-09,-0.01770992470851307,-0.007195692978697599
2021-12-10,-0.014392020102377279,0.0
2021-12-13,-0.02356417453249482,-0.008858356229379805
2021-12-14,-0.024085148480828544,-0.01567737815441317
2021-12-15,0.0,-0.0002974417116312633
2021-12-16,-0.008772697022829234,-0.00911310922793429
2021-12-17,-0.027285068560608416,-0.01965915234974125
2021-12-20,-0.03630897436565639,-0.030083405055888468
2021-12-21,-0.020217641126301755,-0.012858819667427968
2021-12-22,-0.011121563903097709,-0.0029884857713483592
2021-12-23,-0.006783851068399738,0.0
2021-12-27,0.0,0.0
2021-12-28,-0.005310409339063238,-0.0008171326864869766
2021-12-29,-0.008934449349489948,0.0
2021-12-30,-0.01058464154467531,-0.0027643014318946557
2021-12-31,-0.01644070069042236,-0.005277647655364315
2022-01-03,-0.009886601308351284,0.0
2022-01-04,-0.014478156234247308,-0.00033507784194153345
2022-01-05,-0.032259600683614664,-0.019530677026540322
2022-01-06,-0.035164142039795454,-0.020451802492605253
2022-01-07,-0.035693792527220936,-0.02432443011371921
2022-01-10,-0.03147506869238992,-0.025538443952136114
2022-01-11,-0.024202297588674204,-0.0166628088922669
2022-01-12,-0.024139321328218277,-0.014004330549279742
2022-01-13,-0.04420416665995841,-0.027590016955697294
2022-01-14,-0.044769423648664874,-0.027192230528137573
2022-01-18,-0.0657733340067087,-0.04442036476893496
2022-01-19,-0.07111265288021429,-0.05434254246610504
2022-01-20,-0.0759051403000851,-0.06480912007664785
2022-01-21,-0.08984561126722912,-0.08316756641523171
2022-01-24,-0.09420621509583271,-0.07927414879867001
2022-01-25,-0.09778985739895074,-0.09051523838946474
2022-01-26,-0.08756577399104859,-0.09279699117975981
2022-01-27,-0.08668158842480422,-0.09727659186015469
2022-01-28,-0.06506994691642798,-0.07485718898403837
2022-01-31,-0.05440820847115424,-0.05819438009177136
2022-02-01,-0.04830192057741689,-0.051830745328786065
2022-02-02,-0.038502930648289135,-0.042620100146830375
2022-02-03,-0.05321680994666789,-0.06512327248343219
2022-02-04,-0.04796506854315241,-0.06072723810395797
2022-02-07,-0.04749420857206754,-0.06374185516375408
2022-02-08,-0.04026011312533573,-0.05603817991242199
2022-02-09,-0.030020992822851533,-0.042222178279560985
2022-02-10,-0.045485334209308226,-0.059429251645491066
2022-02-11,-0.062198430549914696,-0.07797616234020333
2022-02-14,-0.06450662382349537,-0.08099064396028965
2022-02-15,-0.0453624602285031,-0.06617008600015273
2022-02-16,-0.04521298809028629,-0.06512327248343219
2022-02-17,-0.06951945576256102,-0.08509372224755718
2022-02-18,-0.0769473578498906,-0.09101731339353825
2022-02-22,-0.08365264765185598,-0.10077249392857657
2022-02-23,-0.09925810413606106,-0.11672363486591963
2022-02-24,-0.09815744614904476,-0.10343090455170911
2022-02-25,-0.07523330287360463,-0.08364912230327726
2022-02-28,-0.08288539874959278,-0.08599371911890019
2022-03-01,-0.09533674131713155,-0.09991414476798488
2022-03-02,-0.08200699419114987,-0.08335609849121584
2022-03-03,-0.08301020388589819,-0.08791933319238632
2022-03-04,-0.08904665499134534,-0.09532978147209203
2022-03-07,-0.11136177130270442,-0.12199874068157912
2022-03-08,-0.11932169343495769,-0.12865553469633573
2022-03-09,-0.09154444245754345,-0.10529408091899684
2022-03-10,-0.09482209851918066,-0.10933424746108156
2022-03-11,-0.10122984639050381,-0.12065897107265167
2022-03-14,-0.09689818820376195,-0.1270856530205292
2022-03-15,-0.07775060455873739,-0.10788971523665614
2022-03-16,-0.06442111515823845,-0.08810793298822428
2022-03-17,-0.054255357382289926,-0.07669930447645879
2022-03-18,-0.04694824559724897,-0.06658656310765909
2022-03-21,-0.04686914632954475,-0.06685954184267662
2022-03-22,-0.03972484759011574,-0.05594059560154163
2022-03-23,-0.04823762403091614,-0.06809847658768897
2022-03-24,-0.036138562375670924,-0.0540506698915767
2022-03-25,-0.030931492966806307,-0.049430956831436945
2022-03-28,-0.0260346282358086,-0.04266960336074699
2022-03-29,-0.019922172522585213,-0.030826619699787172
2022-03-30,-0.019884849857450426,-0.03681102327544972
2022-03-31,-0.03633396294487168,-0.05163577986658929
2022-04-01,-0.038838225729936005,-0.04894818198600415
2022-04-04,-0.03293656882024454,-0.04080080624550464
2022-04-05,-0.045483946583043555,-0.052916700921626925
2022-04-06,-0.05469682246800045,-0.062386916307334284
2022-04-07,-0.05080527655763534,-0.05766223747213206
2022-04-08,-0.049682148051886865,-0.06018202555232699
2022-04-11,-0.06644095666795058,-0.07624558144876925
2022-04-12,-0.07329894963324468,-0.07966848151363126
2022-04-13,-0.07562041187523494,-0.06912727662301155
2022-04-14,-0.08603082128710826,-0.08071841014367609
2022-04-18,-0.07963441324005305,-0.08034046563359609
2022-04-19,-0.06771264047499526,-0.06549471588744404
2022-04-20,-0.07449842223433145,-0.06618769316242146
2022-04-21,-0.09266696596312052,-0.08015145951862868
2022-04-22,-0.11878973735254061,-0.10539139435045786
2022-04-25,-0.11053831321028817,-0.10020479838512564
2022-04-26,-0.1320035552473775,-0.12626346626244278
2022-04-27,-0.1376308834547606,-0.1238067253671401
2022-04-28,-0.10553042137181101,-0.10167472555513035
2022-04-29,-0.1383600880966055,-0.134872962292637
2022-05-02,-0.13870560397087894,-0.12966510229287265
2022-05-03,-0.13194107082319628,-0.12567552248238267
2022-05-04,-0.11067219518709304,-0.09904983626016328
2022-05-05,-0.13360627604531328,-0.131072117717695
2022-05-06,-0.13284219717343593,-0.13625871368302722
