Date,Strategy,SPY_Benchmark
2020-08-25,1.2192467248398537,1.0726482623275642
2020-08-26,1.2341525536498015,1.0834023629987797
2020-08-27,1.2337655652431196,1.0857712138464846
2020-08-28,1.2452256162083304,1.092784318767867
2020-08-31,1.2445374527706026,1.0888259310865507
2020-09-01,1.2465944065385963,1.0990813696969237
2020-09-02,1.2655876341078909,1.1149781804439565
2020-09-03,1.2184240719231332,1.076607165155637
2020-09-04,1.2174840571401293,1.0678165978636647
2020-09-08,1.1721837486637285,1.0386410552183738
2020-09-09,1.1965404722712853,1.0591515203217143
2020-09-10,1.172180681510455,1.040760678065009
2020-09-11,1.1736362024050064,1.0412906610486812
2020-09-14,1.19214336553349,1.0550058252795278
2020-09-15,1.1911548603218034,1.060336048774918
2020-09-16,1.1784219032159227,1.0561276088577207
2020-09-17,1.1639612204481096,1.0468389976810142
2020-09-18,1.155955836502062,1.0347869332406883
2020-09-21,1.1479358547180953,1.0232705183983624
2020-09-22,1.1509142890176187,1.0336917312351601
2020-09-23,1.1240800261631343,1.0097194799243177
2020-09-24,1.1325628865554738,1.0124106065832448
2020-09-25,1.1503561616613778,1.0287782614662384
2020-09-28,1.1686533451582848,1.0458653703101544
2020-09-29,1.1653805201791307,1.0401697017052995
2020-09-30,1.1808553211374475,1.0480563924973192
2020-10-01,1.1858706904397562,1.054784930350097
2020-10-02,1.1670939294076654,1.0447701683046262
2020-10-05,1.1912274239449214,1.0632973183932521
2020-10-06,1.1709049205639337,1.0481813671005842
2020-10-07,1.186856614175317,1.066426628883742
2020-10-08,1.1931332049781609,1.075878232494385
2020-10-09,1.2039174205801773,1.0854858225430684
2020-10-12,1.2344960014084791,1.1029487824609416
2020-10-13,1.2307505029865176,1.0957507398537716
2020-10-14,1.2192871853187255,1.088865597386845
2020-10-15,1.2130030901561666,1.0875199310280301
2020-10-16,1.2203017775195961,1.0868627067953618
2020-10-19,1.19689468084273,1.0703387563862734
2020-10-20,1.2047969464268078,1.0746263228453565
2020-10-21,1.2053002327312436,1.0725921113310435
2020-10-22,1.211401909957201,1.0784756024435256
2020-10-23,1.2229103596805357,1.0821373686221216
2020-10-26,1.197522179185335,1.0621393715127132
2020-10-27,1.1968409637971085,1.0584779144221714
2020-10-28,1.142782167403033,1.0223002909960994
2020-10-29,1.162816673877658,1.032690285939419
2020-10-30,1.1534253121622626,1.021924645980845
2020-11-02,1.1630059366822463,1.0333786250362142
2020-11-03,1.1892243078531788,1.0516238868193721
2020-11-04,1.2252714634364594,1.0751272515519306
2020-11-05,1.2536892447712826,1.0960950639461968
2020-11-06,1.2552336156919686,1.0958444965635585
2020-11-09,1.2839428992990156,1.1096145754387088
2020-11-10,1.269257518800178,1.10798732986248
2020-11-11,1.2844772424217,1.1162180356588702
2020-11-12,1.2752030894378439,1.1053896508252854
2020-11-13,1.286080897994264,1.1206935276549321
2020-11-16,1.3019494124074835,1.1346823378431337
2020-11-17,1.2947163016334633,1.1285799093588973
2020-11-18,1.283645446887386,1.1149976529913743
2020-11-19,1.28675975312257,1.1196919793298388
2020-11-20,1.2710234619119527,1.1120244319682764
2020-11-23,1.2790311783116104,1.1186905340340971
2020-11-24,1.3065194924801269,1.136716446328095
2020-11-25,1.3081237847758986,1.13496412311925
2020-11-27,1.3122026510385585,1.1381249605912722
2020-11-30,1.302641456929549,1.1330864131897342
2020-12-01,1.3246750222830008,1.1454792987245368
2020-12-02,1.3410339086335241,1.1478892582834557
2020-12-03,1.3321613705404443,1.1475759460258066
2020-12-04,1.3428030462869565,1.1574655274093093
2020-12-07,1.3456534309376662,1.155087094831923
2020-12-08,1.3484510745456304,1.1584668696756997
2020-12-09,1.3318375116346448,1.148076771703029
2020-12-10,1.3270794085460524,1.1477013327464771
2020-12-11,1.3170988286695446,1.1463556663876622
2020-12-14,1.3051731935233437,1.1412232592469862
2020-12-15,1.318798060028305,1.1566518015918434
2020-12-16,1.3174736142900343,1.1584668696756995
2020-12-17,1.3210865650021275,1.1649448401458387
2020-12-18,1.313533187533799,1.1602936831056165
2020-12-21,1.3227786944185715,1.156145000212239
2020-12-22,1.3119643275463133,1.154196406088951
2020-12-23,1.320038706215989,1.1552339116576873
2020-12-24,1.3230025832401975,1.159728051966355
2020-12-28,1.3385000478327533,1.1696907841893618
2020-12-29,1.3389072323158269,1.1674594775257943
2020-12-30,1.3376696550274922,1.1691251530501003
2020-12-31,1.3458752455558447,1.1750652072765086
2021-01-04,1.3376029773643578,1.1590679429118473
2021-01-05,1.3452778136732269,1.1670507600887359
2021-01-06,1.3774472459172746,1.174028216854529
2021-01-07,1.400053784599989,1.1914714981662822
2021-01-08,1.4016372561369042,1.1982596900135283
2021-01-11,1.4075700271182046,1.1901827040094475
2021-01-12,1.4080195184862014,1.1904340956268968
2021-01-13,1.4094148384665595,1.1936397508667842
2021-01-14,1.4093270743419504,1.1894596440212255
2021-01-15,1.3952830234261844,1.1807851908082965
2021-01-19,1.399406211431589,1.1900570082007225
2021-01-20,1.402725328734341,1.206525940936156
2021-01-21,1.3973262714377466,1.2076255732037948
2021-01-22,1.3911285588533204,1.2033515035897469
2021-01-25,1.3852438776779021,1.2080972415745668
2021-01-26,1.3824076837207986,1.2062113923262896
2021-01-27,1.3349341205695606,1.1767309858301653
2021-01-28,1.3503278639829916,1.1868512499314836
2021-01-29,1.3255392947030082,1.1630909299964993
2021-02-01,1.3441695016972135,1.1824511754206568
2021-02-02,1.3718127268172409,1.1991713967441884
2021-02-03,1.3905259321964316,1.2001142183389755
2021-02-04,1.4109917051985303,1.2137544802313442
2021-02-05,1.4153754883055871,1.2185316421683454
2021-02-08,1.4326924118433222,1.2273315851312965
2021-02-09,1.4283802197266118,1.2265144593452342
2021-02-10,1.4337884003707224,1.2259799430700997
2021-02-11,1.4353862601892435,1.2279600641749207
2021-02-12,1.4428575008264253,1.234026123298108
2021-02-16,1.4555784060909287,1.2329575028652446
2021-02-17,1.4535296360274477,1.233240215405524
2021-02-18,1.4472033796408488,1.2279914881271021
2021-02-19,1.4504793058380088,1.2258228233091941
2021-02-22,1.4433369801529452,1.2163942982732678
2021-02-23,1.4422668485730015,1.2178717391725409
2021-02-24,1.4686134340982728,1.2312919303702898
2021-02-25,1.4337335986097521,1.2016227741023757
2021-02-26,1.4225999300851133,1.1954314312878693
2021-03-01,1.4523439963923979,1.2244088484903917
2021-03-02,1.4436617789998523,1.214854215528335
2021-03-03,1.4323535227458744,1.198762370219076
2021-03-04,1.4151462519447622,1.183928307231876
2021-03-05,1.4292215025851251,1.2057085060620396
2021-03-08,1.4101166620738463,1.199705603931269
2021-03-09,1.4320281635041503,1.2168343366331562
2021-03-10,1.4459607079474726,1.224408848490392
2021-03-11,1.4604016991973674,1.2368231641302887
2021-03-12,1.4617510140412513,1.2384892517720005
2021-03-15,1.4716256603098372,1.2458746017400406
2021-03-16,1.4760109425842372,1.2443034041309808
2021-03-17,1.4719217512897276,1.2485460497928473
2021-03-18,1.4536114543740122,1.2303800175809267
2021-03-19,1.4470509904765505,1.2281034810320886
2021-03-22,1.4568799214337127,1.237910020758352
2021-03-23,1.4424781921054806,1.2281666380245053
2021-03-24,1.4330845486965083,1.2219233684168864
2021-03-25,1.436100788871714,1.2287971776551576
2021-03-26,1.4509469015597707,1.248599212938177
2021-03-29,1.449826740510317,1.247968673307525
2021-03-30,1.449069487117555,1.2446580311585471
2021-03-31,1.4556647364403041,1.2497028633505214
2021-04-01,1.4671512630348211,1.2631982659748027
2021-04-05,1.4752188739863616,1.281329371236594
2021-04-06,1.4719466295718118,1.2805725176211087
2021-04-07,1.4830696552577998,1.282054697870547
2021-04-08,1.4934887817387998,1.288140435599854
2021-04-09,1.5054007517358032,1.297505082437904
2021-04-12,1.5112062284831305,1.2979782962489472
2021-04-13,1.510685796946208,1.3018251031426824
2021-04-14,1.502122300617566,1.2973793866291792
2021-04-15,1.5288199199155983,1.3113163730536197
2021-04-16,1.5278066728997186,1.3156991386334091
2021-04-19,1.5243661044892114,1.3092351801550621
2021-04-20,1.512213866105563,1.2996497414169326
2021-04-21,1.5268683699954992,1.3119470157136233
2021-04-22,1.5073130267209758,1.2999648051735557
2021-04-23,1.5336402707342869,1.3140594265056593
2021-04-26,1.5377878442400486,1.316802995104456
2021-04-27,1.538023704173107,1.3165190462119596
2021-04-28,1.542881882844742,1.3161404133455141
2021-04-29,1.5670173125782687,1.3245282389028101
2021-04-30,1.5500761123469349,1.315825143530188
2021-05-03,1.5638890485486425,1.3186632930735824
2021-05-04,1.5558008665063128,1.3105277863978988
2021-05-05,1.56192341211643,1.3109378432165255
2021-05-06,1.5730284805663368,1.321406552584325
2021-05-07,1.5845930415518141,1.3310238273920414
2021-05-10,1.5703709016433478,1.3178435915537348
2021-05-11,1.5546679231941332,1.3060820698843956
2021-05-12,1.5315081777075503,1.2783336898148878
2021-05-13,1.5488907649478378,1.293690008584404
2021-05-14,1.5703880842940159,1.3135550978304888
2021-05-17,1.5681493719832316,1.3102124135532212
2021-05-18,1.5595841704291367,1.2989242087242767
2021-05-19,1.5526028602655497,1.2955186765426467
2021-05-20,1.5689583188468288,1.3094557659964385
2021-05-21,1.5739761058236648,1.3083839516536813
2021-05-24,1.5882076762872457,1.3217219254290022
2021-05-25,1.581378213200469,1.3187894009997128
2021-05-26,1.579386599856527,1.3214065525843248
2021-05-27,1.5725959727622683,1.322100043148691
2021-05-28,1.5813287319957745,1.3244651849397449
2021-06-01,1.5817029169671821,1.3232983775349842
2021-06-02,1.5895572996473888,1.3253794674041905
2021-06-03,1.5891692089152478,1.3204606401089953
2021-06-04,1.605180899594539,1.332537225534958
2021-06-07,1.6061058283947343,1.3312442071747153
2021-06-08,1.5996369627621925,1.331528259096563
2021-06-09,1.596152560997046,1.3295416471426031
2021-06-10,1.5980829593934918,1.335721862787157
2021-06-11,1.5996735144264114,1.3379291636118453
2021-06-14,1.599915439933677,1.3409248450335516
2021-06-15,1.5920787300263761,1.338465431385954
2021-06-16,1.5872726453961978,1.3309923004105093
2021-06-17,1.586356904642746,1.3305507166103498
2021-06-18,1.5574908340894822,1.3126010460363982
2021-06-21,1.5789701522595296,1.3313924664114003
2021-06-22,1.5898339232181264,1.3385101461244677
2021-06-23,1.5907334536915865,1.336896603451977
2021-06-24,1.6038279092163759,1.344805342525199
2021-06-25,1.6116880216007754,1.3495822984034975
2021-06-28,1.6238060343239453,1.3523029944862803
2021-06-29,1.6262702539407172,1.353030587765964
2021-06-30,1.6285035234190328,1.3541694742164916
2021-07-01,1.6386816786456535,1.361667126177573
2021-07-02,1.6511340196386761,1.3720750482280384
2021-07-06,1.6475029152671667,1.369575556162741
2021-07-07,1.648674012492489,1.3744159781215102
2021-07-08,1.6267177766638552,1.3632170997402415
2021-07-09,1.6509145827776734,1.3777691713926221
2021-07-12,1.6678915290405245,1.3827040712666379
2021-07-13,1.664009895979597,1.3779905814688103
2021-07-14,1.661864416619296,1.3800468412643256
2021-07-15,1.6561450790742003,1.3753332484371468
2021-07-16,1.6363827295480506,1.3645458692854247
2021-07-19,1.6074146109104033,1.3443942554130583
2021-07-20,1.6306614504946453,1.3636597138339153
2021-07-21,1.6517226085467984,1.3747004421607638
2021-07-22,1.654790483968373,1.3775794943566697
2021-07-23,1.6673619165255078,1.3917519028490906
2021-07-26,1.6698355512997924,1.395168459171322
2021-07-27,1.6650781490178022,1.388809899719471
2021-07-28,1.672706481049064,1.3882405595235587
2021-07-29,1.6795369175033608,1.393998148768613
2021-07-30,1.6686496159539277,1.3872278840285128
2021-08-02,1.672044399829805,1.3843177169684802
2021-08-03,1.688434889405896,1.3955797523421654
2021-08-04,1.6857572207069094,1.3887149066574673
2021-08-05,1.6988478294128406,1.3975093890647934
2021-08-06,1.7116091474823136,1.3998185859180299
2021-08-09,1.717283787352872,1.3986796994675024
2021-08-10,1.7285642893723474,1.400419762183529
2021-08-11,1.7236285963982734,1.4038996815568796
2021-08-12,1.734792761940074,1.4081072972392656
2021-08-13,1.7416667793959517,1.4106696372089254
2021-08-16,1.7477075687277546,1.4139913034985045
2021-08-17,1.7423060156262224,1.4047223709279182
2021-08-18,1.7166914065147523,1.3893477129338503
2021-08-19,1.7229414556528213,1.3914987597326665
2021-08-20,1.7438581196968428,1.4025710150410475
2021-08-23,1.7707448919011424,1.4149088829021952
2021-08-24,1.7706526615652183,1.4171548197336634
2021-08-25,1.7738294974657702,1.4201287619622212
2021-08-26,1.7646998565058105,1.4117452636376846
2021-08-27,1.781384668213377,1.424367698567437
2021-08-30,1.7811740792741182,1.4306310588985816
2021-08-31,1.7722176463315005,1.4285117451400007
2021-09-01,1.7620314285089447,1.4292710714599202
2021-09-02,1.7698101801943245,1.433668364178259
2021-09-03,1.7730199888052152,1.4333203310291833
2021-09-07,1.7633256440890168,1.4281953420018092
2021-09-08,1.7544733534317247,1.4264552792857823
2021-09-09,1.7363032261010014,1.420349862950355
2021-09-10,1.7177153307894917,1.4091510875984377
2021-09-13,1.7213010737519872,1.412757423985973
2021-09-14,1.713752827876248,1.4051336640987615
2021-09-15,1.7285827066315225,1.4168702526650587
2021-09-16,1.7235620284661346,1.4146241097748875
2021-09-17,1.7082906865003102,1.4008438309939473
2021-09-20,1.6833773750160241,1.3774860467349364
2021-09-21,1.6865101519237005,1.3761849920852836
2021-09-22,1.6987928224914295,1.3896093044570892
2021-09-23,1.71706326299225,1.4064931363906659
2021-09-24,1.7161421793603662,1.4088096483278525
2021-09-27,1.7078662581449497,1.404779449188601
2021-09-28,1.67682186126293,1.3764708985354568
2021-09-29,1.6850638744446398,1.3787874104726436
2021-09-30,1.6706222954920371,1.3619353115793025
2021-10-01,1.692385260877095,1.378120707539645
2021-10-04,1.653277154420233,1.3603485565381792
2021-10-05,1.6801431947441987,1.3745030379234542
2021-10-06,1.690191192077318,1.380215397283238
2021-10-07,1.7081724814408006,1.3921483597933297
2021-10-08,1.7081569874778724,1.3896093044570892
2021-10-11,1.6893967820272462,1.379549106467645
2021-10-12,1.6799170043717546,1.3761533620743993
2021-10-13,1.6778304698802207,1.3811040254391813
2021-10-14,1.7125033663988178,1.4043349805666017
2021-10-15,1.730446023763367,1.4150303545075114
2021-10-18,1.745280427347085,1.419219424906643
2021-10-19,1.758758107748229,1.4301684571107334
2021-10-20,1.7623820037321827,1.435785926437865
2021-10-21,1.770721910528204,1.4395307342737003
2021-10-22,1.764865161785994,1.438039075323932
2021-10-25,1.7711313097004349,1.4457511313653053
2021-10-26,1.7842461119092792,1.447052186014958
2021-10-27,1.7743371151508769,1.4406415967406434
2021-10-28,1.7862768500840156,1.4545418016866292
2021-10-29,1.8027664313016105,1.4574936956339846
2021-11-01,1.8038026744602869,1.4600008118712866
2021-11-02,1.8150011959719552,1.4659036725018344
2021-11-03,1.8149545693391447,1.474853420141741
2021-11-04,1.8261317124318146,1.4818037801881123
2021-11-05,1.8125763356882074,1.486945150882361
2021-11-08,1.8302020188425399,1.4882143694624268
2021-11-09,1.818930824218258,1.483295130049826
2021-11-10,1.8033419441917018,1.4713624766277886
2021-11-11,1.8090901737432774,1.4718383692019688
2021-11-12,1.8159553575333527,1.4829460666072365
2021-11-15,1.8105305295295868,1.4834538982803547
2021-11-16,1.8164639577070734,1.4893252319293697
2021-11-17,1.78770339062615,1.4857072532251245
2021-11-18,1.8060033766226544,1.4907533217693156
2021-11-19,1.797196301945198,1.488087437301485
2021-11-22,1.8026143621199808,1.4838984699317048
2021-11-23,1.8282247697695124,1.4858659184263017
2021-11-24,1.8332900414107745,1.4898330636024881
2021-11-26,1.777264947886152,1.4566047583899862
2021-11-29,1.7855407906146528,1.4744724176002126
2021-11-30,1.7648787592751403,1.445782761376189
2021-12-01,1.7495999546387184,1.4297240915180853
2021-12-02,1.7651619189423653,1.4516222589556176
2021-12-03,1.7473882785526476,1.438991375619049
2021-12-06,1.7589948545125214,1.4560336666951
2021-12-07,1.8075636693313928,1.4861515157884209
2021-12-08,1.8087789515803656,1.4900869279243718
2021-12-09,1.8008226128085227,1.4800263178175221
2021-12-10,1.8069052942813024,1.493958667921149
2021-12-13,1.7900900749062862,1.480724547732053
2021-12-14,1.7891349785549717,1.4705370054642617
2021-12-15,1.8348051351997112,1.4935145083872043
2021-12-16,1.8187089456526728,1.4803438542785792
2021-12-17,1.7847423512904308,1.4645887088897402
2021-12-20,1.7681852425797702,1.449014998188741
2021-12-21,1.797709703439548,1.4747481241445957
2021-12-22,1.8143992326388558,1.4894936849189313
2021-12-23,1.8223580904229812,1.4987615871960034
2021-12-27,1.8534126322868962,1.5199721367422
2021-12-28,1.8435702525352622,1.5187300148815561
2021-12-29,1.836853411000024,1.5206728393611653
2021-12-30,1.8337949239397664,1.5164688297060789
2021-12-31,1.8229412299436196,1.5126470589447374
2022-01-03,1.8350886805316138,1.5214055841084202
2022-01-04,1.826578634630119,1.520895794877625
2022-01-05,1.7936222808673539,1.4916911979552354
2022-01-06,1.7882389672268086,1.490289895746657
2022-01-07,1.7872573063227173,1.4843980592567103
2022-01-10,1.7950763423703229,1.4825507429858618
2022-01-11,1.8085557882056809,1.4960545940169587
2022-01-12,1.808672509202344,1.5000990112067056
2022-01-13,1.771484071399614,1.4794296748434852
2022-01-14,1.770436416956257,1.480034972283041
2022-01-18,1.731507504171237,1.4538242022540322
2022-01-19,1.721611543123274,1.4387282386555384
2022-01-20,1.7127290863992093,1.422804331189084
2022-01-21,1.6868916414086759,1.3948737952262766
2022-01-24,1.6788096431883435,1.400797158697756
2022-01-25,1.6721676752741468,1.3836950075685335
2022-01-26,1.6911171206159075,1.38022363963135
2022-01-27,1.6927558813136705,1.3734082480353307
2022-01-28,1.7328111706897509,1.4075173511730688
2022-01-31,1.75257177140636,1.4328680321764757
2022-02-01,1.7638892425249935,1.4425499063875284
2022-02-02,1.782050814243291,1.4565629284733124
2022-02-03,1.754779924481731,1.4223264810572267
2022-02-04,1.7645135683405107,1.4290145283748987
2022-02-07,1.7653862661589577,1.4244285889141215
2022-02-08,1.7787940300430995,1.436148589754841
2022-02-09,1.797771344955229,1.4571681228835167
2022-02-10,1.769109539279573,1.4309890858947434
2022-02-11,1.7381332753972651,1.402771922276303
2022-02-14,1.733855240826251,1.3981858797861744
2022-02-15,1.7693372754677767,1.4207341624311274
2022-02-16,1.7696143090169227,1.4223264810572267
2022-02-17,1.7245643947868556,1.3919438465307723
2022-02-18,1.7107974272268087,1.3829307358397462
2022-02-22,1.6983697584047015,1.3680893577685957
2022-02-23,1.6694464082242724,1.343821412219196
2022-02-24,1.671486381641236,1.3640447345201463
2022-02-25,1.7139742783722913,1.3941411535083732
2022-02-28,1.6997917872122645,1.3905742773624292
2022-03-01,1.6767143116086565,1.3693954608564678
2022-03-02,1.7014198333171409,1.3945870645412919
2022-03-03,1.6995604717960617,1.3876442256375736
2022-03-04,1.6883724370630437,1.3763701358297729
2022-03-07,1.6470133186006195,1.3357957348321192
2022-03-08,1.6322602983686811,1.3256681556468506
2022-03-09,1.6837430062204244,1.3612102940334025
2022-03-10,1.6776681570714942,1.3550638720161126
2022-03-11,1.6657919562222745,1.3378340675204887
2022-03-14,1.6738203062243306,1.328056788130027
2022-03-15,1.7093086796297892,1.3572612820230652
2022-03-16,1.7340137236666082,1.3873575979819406
2022-03-17,1.75285506754532,1.404714849785263
2022-03-18,1.7663981608332473,1.4201000167731752
2022-03-21,1.766544764415215,1.419684808486978
2022-03-22,1.779786097947704,1.4362971580795794
2022-03-23,1.7640084105564904,1.4177999895322149
2022-03-24,1.7864329642671397,1.4391723981894828
2022-03-25,1.7960838124867242,1.446200854484226
2022-03-28,1.8051597234377554,1.456487614017429
2022-03-29,1.8164886260709379,1.4745052839633137
2022-03-30,1.8165578003699694,1.465400889266935
2022-03-31,1.786070806383827,1.4428463218315457
2022-04-01,1.7814293741034228,1.44693576284786
2022-04-04,1.7923675795712684,1.4593310180577452
2022-04-05,1.769112111123621,1.4408975216495545
2022-04-06,1.7520368505787505,1.4264893820010989
2022-04-07,1.7592494909281455,1.4336775337905332
2022-04-08,1.7613311114883814,1.4298438116244276
2022-04-11,1.7302701238972904,1.4054047343223295
2022-04-12,1.7175594331032795,1.4001974248431759
2022-04-13,1.7132568056585977,1.4162345615668341
2022-04-14,1.6939620213473534,1.3985997486908028
2022-04-18,1.7058172048230271,1.3991751676184487
2022-04-19,1.7279131690650391,1.4217613650647218
2022-04-20,1.7153363154323433,1.4207071687410564
2022-04-21,1.6816625069751487,1.3994627225382443
2022-04-22,1.6332462324916548,1.3610624469141235
2022-04-25,1.6485395262312625,1.3689535679682538
2022-04-26,1.6087555754846257,1.3293073583974866
2022-04-27,1.5983258142990373,1.3330450572080745
2022-04-28,1.6578212162258226,1.3667170068077643
2022-04-29,1.5969742972043197,1.316209236952257
2022-05-02,1.5963339137182857,1.3241319880172713
2022-05-03,1.6088713849057241,1.3302020652851636
