Date,Ticker,Sector,XGB_Pred,RF_Pred,ML_Score,XGB_Score_Norm,RF_Score_Norm,ML_Score_Norm,Momentum_Score,Momentum_Score_Norm,Final_Score,Overall_Rank,Sector_Rank,Return_5,Return_20,Return_60,Return_120,MA_ratio,Volatility,RSI,Volume_change,Signal_Summary
2020-01-16,AAPL,Technology,0.004941673,0.02127439853133106,0.013108035774684666,-1.1559554,2.741152571722583,0.7925985689385315,0.30189014173354733,2.397072639891127,1.4343881973195696,1.0,1.0,0.0181183517846914,0.1242109272757447,0.3107147205286515,0.5174736781488549,1.0600417807836708,0.0109726192694755,77.86578303302548,-0.1073984035904451,"XGBoost prediction: 0.0049, Random Forest prediction: 0.0213, Combined ML score: 0.0131, Momentum score: 0.3019, 20-day return: 0.1242, 60-day return: 0.3107, 120-day return: 0.5175, MA ratio: 1.06, RSI: 77.87, Volatility: 0.011, Volume change: -0.1074"
2020-01-17,AAPL,Technology,0.012493814,0.02127439853133106,0.01688410643652749,-0.7198861,2.3162256469359335,0.7981697614009349,0.3124424342317364,2.4019331184730506,1.4396751042297813,3.0,2.0,0.0270680397561464,0.1393795027993174,0.3282630524610201,0.5200783199146999,1.0647972319408143,0.0108477005926188,79.62321436495233,0.2663549856104794,"XGBoost prediction: 0.0125, Random Forest prediction: 0.0213, Combined ML score: 0.0169, Momentum score: 0.3124, 20-day return: 0.1394, 60-day return: 0.3283, 120-day return: 0.5201, MA ratio: 1.0648, RSI: 79.62, Volatility: 0.0108, Volume change: 0.2664"
2020-01-21,AAPL,Technology,0.014414782,0.02127439853133106,0.01784459011793804,-0.27367112,2.634952884572615,1.1806408820837089,0.2971584229578615,2.440974066676225,1.6847741559207154,1.0,1.0,-0.0012303891386072,0.130526461483299,0.3017929799277707,0.5162851287247474,1.051163611400176,0.0111929573930669,75.4211730223806,-0.1957183615302677,"XGBoost prediction: 0.0144, Random Forest prediction: 0.0213, Combined ML score: 0.0178, Momentum score: 0.2972, 20-day return: 0.1305, 60-day return: 0.3018, 120-day return: 0.5163, MA ratio: 1.0512, RSI: 75.42, Volatility: 0.0112, Volume change: -0.1957"
2020-01-22,AAPL,Technology,0.014368473,0.02183354142931794,0.01810100702508139,-0.05120858,2.8515037864837196,1.4001476023541464,0.2930241346815951,2.2331398025566727,1.733344482435157,1.0,1.0,0.0160548153026705,0.1369167242748199,0.3042943173445973,0.4912693495081468,1.048257158944052,0.0110433149829411,74.91197823116866,-0.0812932141980744,"XGBoost prediction: 0.0144, Random Forest prediction: 0.0218, Combined ML score: 0.0181, Momentum score: 0.293, 20-day return: 0.1369, 60-day return: 0.3043, 120-day return: 0.4913, MA ratio: 1.0483, RSI: 74.91, Volatility: 0.011, Volume change: -0.0813"
2020-01-23,AAPL,Technology,0.0024598218,0.02127439853133106,0.011867110144130109,-1.3192813,3.6003593212025677,1.140538990778591,0.3030580652279507,2.2809683261695493,1.5967107249349743,1.0,1.0,0.0253421171106928,0.1240493344589017,0.2946305808086167,0.5315934472199471,1.047218873493748,0.0108016314457209,71.90257027543723,0.025921023171407,"XGBoost prediction: 0.0025, Random Forest prediction: 0.0213, Combined ML score: 0.0119, Momentum score: 0.3031, 20-day return: 0.124, 60-day return: 0.2946, 120-day return: 0.5316, MA ratio: 1.0472, RSI: 71.9, Volatility: 0.0108, Volume change: 0.0259"
2020-01-24,AAPL,Technology,-0.0017161961,0.020140848659973024,0.009212326294308244,-2.2545512,3.594047330726652,0.6697480792350912,0.3049054339104549,2.334325387331491,1.3355790024736511,1.0,1.0,0.0097386353867612,0.1197453472420007,0.2780967422531701,0.5601901327945416,1.0384030646642124,0.0109276779370491,75.40148088306488,0.4026495137453096,"XGBoost prediction: -0.0017, Random Forest prediction: 0.0201, Combined ML score: 0.0092, Momentum score: 0.3049, 20-day return: 0.1197, 60-day return: 0.2781, 120-day return: 0.5602, MA ratio: 1.0384, RSI: 75.4, Volatility: 0.0109, Volume change: 0.4026"
2020-01-27,AAPL,Technology,0.0061476664,0.02042886634936951,0.013288266359001509,-1.7071973,3.4932050504355523,0.893003870947604,0.2987843859889725,2.3943390035912553,1.4935379240050646,1.0,1.0,-0.0306842733416665,0.0656755831272142,0.2698837631339643,0.5979622326416867,1.004748163583469,0.0129426814837821,59.513444497186214,0.1051088594326643,"XGBoost prediction: 0.0061, Random Forest prediction: 0.0204, Combined ML score: 0.0133, Momentum score: 0.2988, 20-day return: 0.0657, 60-day return: 0.2699, 120-day return: 0.598, MA ratio: 1.0047, RSI: 59.51, Volatility: 0.0129, Volume change: 0.1051"
2020-01-28,AAPL,Technology,-0.001060626,0.019908786681790892,0.009424080338949831,-1.7055713,3.599797285714282,0.9471129959417053,0.325993004689314,2.2630341830667864,1.4734814707917376,1.0,1.0,0.0035379065965666,0.0962388399697309,0.3059689616677958,0.6126396063015547,1.0285074269374346,0.0140573566175648,67.41248082325902,0.001815487217488,"XGBoost prediction: -0.0011, Random Forest prediction: 0.0199, Combined ML score: 0.0094, Momentum score: 0.326, 20-day return: 0.0962, 60-day return: 0.306, 120-day return: 0.6126, MA ratio: 1.0285, RSI: 67.41, Volatility: 0.0141, Volume change: 0.0018"
2020-01-29,AAPL,Technology,-0.001060626,0.019908786681790892,0.009424080338949831,-1.8708205,3.5782780185236347,0.8537287481076425,0.337132204764483,2.325949991526573,1.4426172454752146,1.0,1.0,0.0209001695805173,0.1125823564801229,0.3038269958997677,0.6295217407470015,1.044487476319616,0.0145191972538824,68.46516322138224,0.3328229594289729,"XGBoost prediction: -0.0011, Random Forest prediction: 0.0199, Combined ML score: 0.0094, Momentum score: 0.3371, 20-day return: 0.1126, 60-day return: 0.3038, 120-day return: 0.6295, MA ratio: 1.0445, RSI: 68.47, Volatility: 0.0145, Volume change: 0.3328"
2020-01-30,AAPL,Technology,-0.007787211,0.016382949163361846,0.004297869148276477,-2.3053675,3.2587496488715386,0.4766910895419705,0.3097810070383639,2.225536263656069,1.17622915918761,1.0,1.0,0.0145349245721702,0.1029116357869093,0.2660072935840558,0.5920464374855423,1.0379234305827656,0.0145920418102357,63.879136084635434,-0.413847898433699,"XGBoost prediction: -0.0078, Random Forest prediction: 0.0164, Combined ML score: 0.0043, Momentum score: 0.3098, 20-day return: 0.1029, 60-day return: 0.266, 120-day return: 0.592, MA ratio: 1.0379, RSI: 63.88, Volatility: 0.0146, Volume change: -0.4138"
2020-01-31,AAPL,Technology,0.004209692,0.014552758594012682,0.009381225359145018,-1.9234927,1.953828798489242,0.015168064215018928,0.25152142199911864,2.2169281962551204,0.8958721170310595,1.0,1.0,-0.0276459673289051,0.0304977641949917,0.2019806204490291,0.5399273660707067,0.9904494608391448,0.0176791037538897,49.36886013354261,0.5747464163757898,"XGBoost prediction: 0.0042, Random Forest prediction: 0.0146, Combined ML score: 0.0094, Momentum score: 0.2515, 20-day return: 0.0305, 60-day return: 0.202, 120-day return: 0.5399, MA ratio: 0.9904, RSI: 49.37, Volatility: 0.0177, Volume change: 0.5747"
2020-02-03,AAPL,Technology,0.003918906,0.013192788163075635,0.008555847185601685,-1.5125605,-1.076555907656505,-1.2945581972250115,0.25639364712502355,1.901132997458406,-0.016281719351644464,10.0,4.0,-0.0009386908349676,0.0377568209759182,0.2004044561146483,0.5396049992019731,0.9859577915720176,0.0175108889882509,42.98750522119832,-0.1292660294886877,"XGBoost prediction: 0.0039, Random Forest prediction: 0.0132, Combined ML score: 0.0086, Momentum score: 0.2564, 20-day return: 0.0378, 60-day return: 0.2004, 120-day return: 0.5396, MA ratio: 0.986, RSI: 42.99, Volatility: 0.0175, Volume change: -0.1293"
2020-02-04,AAPL,Technology,0.0027735631,0.013396510877214544,0.008085037010971543,-1.2394153,-0.33394860651792413,-0.7866819472447104,0.2691433944238376,1.9117501550266163,0.29269089366382034,3.0,3.0,0.0036513697415558,0.0635424252375291,0.2395040359510465,0.5258171232279556,1.0154183847646536,0.0188075724322014,54.73960191647963,-0.2138922966089796,"XGBoost prediction: 0.0028, Random Forest prediction: 0.0134, Combined ML score: 0.0081, Momentum score: 0.2691, 20-day return: 0.0635, 60-day return: 0.2395, 120-day return: 0.5258, MA ratio: 1.0154, RSI: 54.74, Volatility: 0.0188, Volume change: -0.2139"
2020-02-05,AAPL,Technology,-0.0008710283,0.013396510877214544,0.00626274129587048,-1.2377458,-0.3944906964425758,-0.8161182291569569,0.2907460619059251,1.7700718956390369,0.21835782076144072,4.0,3.0,-0.0089103538369922,0.0772813982591307,0.2390626422626414,0.5854501218595869,1.0199532940743998,0.0187408973925985,57.618700029482696,-0.1302156988472833,"XGBoost prediction: -0.0009, Random Forest prediction: 0.0134, Combined ML score: 0.0063, Momentum score: 0.2907, 20-day return: 0.0773, 60-day return: 0.2391, 120-day return: 0.5855, MA ratio: 1.02, RSI: 57.62, Volatility: 0.0187, Volume change: -0.1302"
2020-02-06,AAPL,Technology,-0.0014160052,0.014436652512447327,0.006510323659130081,-1.4493293,0.19745849170859456,-0.6259353826514095,0.3043953398129613,1.7709665311392842,0.332825382864868,4.0,3.0,0.0041374513171736,0.0726276883682119,0.2501344396961709,0.612025292951119,1.0282913399028657,0.0186159231766505,57.52907605151069,-0.1127792720160771,"XGBoost prediction: -0.0014, Random Forest prediction: 0.0144, Combined ML score: 0.0065, Momentum score: 0.3044, 20-day return: 0.0726, 60-day return: 0.2501, 120-day return: 0.612, MA ratio: 1.0283, RSI: 57.53, Volatility: 0.0186, Volume change: -0.1128"
2020-02-07,AAPL,Technology,0.009139636,0.013192788163075635,0.011166211881612632,-0.6829439,-0.8157296584396755,-0.7493367694988446,0.27040682344798567,1.609194020887652,0.19407554665575405,5.0,3.0,0.0339891721810163,0.033588456326836,0.2205567653696503,0.5497820764130599,1.0102515055158656,0.0186255735418089,50.9572816598695,0.1162753638584934,"XGBoost prediction: 0.0091, Random Forest prediction: 0.0132, Combined ML score: 0.0112, Momentum score: 0.2704, 20-day return: 0.0336, 60-day return: 0.2206, 120-day return: 0.5498, MA ratio: 1.0103, RSI: 50.96, Volatility: 0.0186, Volume change: 0.1163"
2020-02-10,AAPL,Technology,0.009221338,0.013192788163075635,0.011207062949364278,-0.6599237,-0.47360129465425604,-0.5667624836651712,0.2667633434764721,1.4341325508842127,0.2335955301545823,4.0,3.0,0.0417611092396994,0.0361550662397569,0.2274774709179563,0.5286426359062255,1.0132553100795845,0.0186369908188629,53.702040042214655,-0.070826960334455,"XGBoost prediction: 0.0092, Random Forest prediction: 0.0132, Combined ML score: 0.0112, Momentum score: 0.2668, 20-day return: 0.0362, 60-day return: 0.2275, 120-day return: 0.5286, MA ratio: 1.0133, RSI: 53.7, Volatility: 0.0186, Volume change: -0.0708"
2020-02-11,AAPL,Technology,-0.0032049923,0.013192788163075635,0.004993897944626604,-1.6506302,-0.45195341788000826,-1.0512918267760027,0.2463490740415339,1.1750649568983622,-0.16074911330625674,9.0,4.0,0.0023835008107233,0.0083606573950199,0.2084923956454496,0.519347710706533,1.0067217187076687,0.0181344878319362,51.40294891406294,-0.137409829828951,"XGBoost prediction: -0.0032, Random Forest prediction: 0.0132, Combined ML score: 0.005, Momentum score: 0.2463, 20-day return: 0.0084, 60-day return: 0.2085, 120-day return: 0.5193, MA ratio: 1.0067, RSI: 51.4, Volatility: 0.0181, Volume change: -0.1374"
2020-02-12,AAPL,Technology,0.007790771,0.014248236424263497,0.011019503635806928,-0.6245916,-0.07672842689059406,-0.35066000793229657,0.27427698868659467,1.3311985162616848,0.32208340174529604,4.0,2.0,0.0178876956965137,0.0464373156945345,0.2458117345333381,0.5387510023805979,1.02827766701239,0.0185214539951951,55.37569403534079,0.2057521373320667,"XGBoost prediction: 0.0078, Random Forest prediction: 0.0142, Combined ML score: 0.011, Momentum score: 0.2743, 20-day return: 0.0464, 60-day return: 0.2458, 120-day return: 0.5388, MA ratio: 1.0283, RSI: 55.38, Volatility: 0.0185, Volume change: 0.2058"
2020-02-13,AAPL,Technology,0.011903985,0.013192788163075635,0.01254838678327689,-0.40646434,-0.44919285914842805,-0.42782859872552015,0.2604409550253599,1.291564014563792,0.2599284465902048,4.0,2.0,-0.0010454670730422,0.0434573101382484,0.2224186603683973,0.5290877569947068,1.0187892667255607,0.0185863535817827,54.342070073292305,-0.1669105182079725,"XGBoost prediction: 0.0119, Random Forest prediction: 0.0132, Combined ML score: 0.0125, Momentum score: 0.2604, 20-day return: 0.0435, 60-day return: 0.2224, 120-day return: 0.5291, MA ratio: 1.0188, RSI: 54.34, Volatility: 0.0186, Volume change: -0.1669"
2020-02-14,AAPL,Technology,-0.0040639807,0.013192788163075635,0.004564403754596804,-1.5114139,-0.3405357871747436,-0.9259748595106811,0.28469608055878787,1.179613250222068,-0.08373961561758148,5.0,3.0,0.0153736007452456,0.0308019993448072,0.2165855663855569,0.6035827733210644,1.017491042083634,0.018432743896905,62.0736474810336,-0.1544524610649769,"XGBoost prediction: -0.0041, Random Forest prediction: 0.0132, Combined ML score: 0.0046, Momentum score: 0.2847, 20-day return: 0.0308, 60-day return: 0.2166, 120-day return: 0.6036, MA ratio: 1.0175, RSI: 62.07, Volatility: 0.0184, Volume change: -0.1545"
2020-02-18,AAPL,Technology,0.0015088681,0.013192788163075635,0.00735082811483482,-1.3272656,-0.3117708970298024,-0.8195182586307154,0.24906662289834547,0.916618710260895,-0.12506347107407118,7.0,3.0,-0.0079302997660524,0.0008470774773807,0.1979420547661523,0.5448689598226615,0.998818005531008,0.01881186547404,51.03198117498627,0.9039364102973776,"XGBoost prediction: 0.0015, Random Forest prediction: 0.0132, Combined ML score: 0.0074, Momentum score: 0.2491, 20-day return: 0.0008, 60-day return: 0.1979, 120-day return: 0.5449, MA ratio: 0.9988, RSI: 51.03, Volatility: 0.0188, Volume change: 0.9039"
2020-02-19,AAPL,Technology,0.007383181,0.0148930428480775,0.011138111815138203,-0.59578604,-0.19616038088988508,-0.3959732079753838,0.2800129969688415,0.867938929049892,0.10959164683472655,3.0,2.0,0.0125465722268161,0.022269917016328,0.2296059581109457,0.5851292579950567,1.0121664944292226,0.0189959600377079,49.41406182091098,-0.3838375361893174,"XGBoost prediction: 0.0074, Random Forest prediction: 0.0149, Combined ML score: 0.0111, Momentum score: 0.28, 20-day return: 0.0223, 60-day return: 0.2296, 120-day return: 0.5851, MA ratio: 1.0122, RSI: 49.41, Volatility: 0.019, Volume change: -0.3838"
2020-02-20,AAPL,Technology,0.017689388,0.015572323616321158,0.01663085593083266,-0.000897535,-0.1169686345219108,-0.05893308476421324,0.26065870459217766,0.880952898886841,0.3170213086962085,3.0,2.0,-0.0210880933882624,0.0081837440542595,0.2224723325627358,0.5584099143449841,1.0013755617513211,0.0191589850349979,47.22351442285783,0.0700331971399386,"XGBoost prediction: 0.0177, Random Forest prediction: 0.0156, Combined ML score: 0.0166, Momentum score: 0.2607, 20-day return: 0.0082, 60-day return: 0.2225, 120-day return: 0.5584, MA ratio: 1.0014, RSI: 47.22, Volatility: 0.0192, Volume change: 0.07"
2020-02-21,AAPL,Technology,0.019290384,0.01634755800774338,0.017818970956457864,0.4184458,0.044590903679109194,0.2315183497267845,0.2236473515825147,0.9165871968127909,0.505545888561187,2.0,2.0,-0.0363838073748701,-0.0193591547807955,0.1958514372860735,0.4977752070259493,0.9796557930693685,0.0198119277846185,53.09546581159175,0.2882485134140764,"XGBoost prediction: 0.0193, Random Forest prediction: 0.0163, Combined ML score: 0.0178, Momentum score: 0.2236, 20-day return: -0.0194, 60-day return: 0.1959, 120-day return: 0.4978, MA ratio: 0.9797, RSI: 53.1, Volatility: 0.0198, Volume change: 0.2882"
2020-02-24,AAPL,Technology,0.0412938,0.017348360146153985,0.029321080011660366,1.3398011,1.3957519295956304,1.3677765013349856,0.1607871995185977,0.9799945893141089,1.2126637365266348,2.0,2.0,-0.0823819619190977,-0.0632402533291686,0.1194203481687161,0.4284755429190894,0.9360701359418,0.0224026561589432,42.64044613929294,0.7150778825817805,"XGBoost prediction: 0.0413, Random Forest prediction: 0.0173, Combined ML score: 0.0293, Momentum score: 0.1608, 20-day return: -0.0632, 60-day return: 0.1194, 120-day return: 0.4285, MA ratio: 0.9361, RSI: 42.64, Volatility: 0.0224, Volume change: 0.7151"
2020-02-25,AAPL,Technology,0.057315737,0.016079320694284836,0.03669752885166665,1.2346593,0.12522796319608093,0.6799436386758297,0.13912505219855886,1.0571240781474749,0.8308158144644878,2.0,2.0,-0.0969279417797316,-0.0675514640238316,0.0900146704687101,0.4004861003704911,0.9073356885652782,0.022699840800601,28.364506075616266,0.0381574399446973,"XGBoost prediction: 0.0573, Random Forest prediction: 0.0161, Combined ML score: 0.0367, Momentum score: 0.1391, 20-day return: -0.0676, 60-day return: 0.09, 120-day return: 0.4005, MA ratio: 0.9073, RSI: 28.36, Volatility: 0.0227, Volume change: 0.0382"
2020-02-26,AAPL,Technology,0.052421685,0.017168115286001307,0.03479490029710965,1.5299238,0.6795659625208592,1.1047448795873034,0.13730896649237653,1.1376217356973641,1.1178956220313276,2.0,2.0,-0.0956986641368944,-0.0788190007632997,0.0926299204667513,0.3989674003587007,0.9253784081916137,0.0219489885873027,30.29556681102791,-0.1414067322831914,"XGBoost prediction: 0.0524, Random Forest prediction: 0.0172, Combined ML score: 0.0348, Momentum score: 0.1373, 20-day return: -0.0788, 60-day return: 0.0926, 120-day return: 0.399, MA ratio: 0.9254, RSI: 30.3, Volatility: 0.0219, Volume change: -0.1414"
2020-02-27,AAPL,Technology,0.053082585,0.015306770458639209,0.03419467789670852,1.1679902,-0.6270867039897577,0.2704517518411807,0.0526492126740457,0.9447177274074244,0.5401581420676782,2.0,2.0,-0.1460505793385602,-0.1566874511254403,0.0234611375628508,0.2824455672316073,0.871893581020667,0.0250774541176954,20.78012456819991,0.618772178205224,"XGBoost prediction: 0.0531, Random Forest prediction: 0.0153, Combined ML score: 0.0342, Momentum score: 0.0526, 20-day return: -0.1567, 60-day return: 0.0235, 120-day return: 0.2824, MA ratio: 0.8719, RSI: 20.78, Volatility: 0.0251, Volume change: 0.6188"
2020-02-28,AAPL,Technology,0.07230094,0.015306770458639209,0.04380385560533431,2.089868,-0.6538615815436986,0.7180032435756849,0.05887438354756359,0.698828882107537,0.7103334989884258,2.0,2.0,-0.1267848713913851,-0.1559576698278231,0.0348273075481213,0.2818155884497131,0.8784555310805696,0.0250904028494498,22.030464874094537,0.330326107840911,"XGBoost prediction: 0.0723, Random Forest prediction: 0.0153, Combined ML score: 0.0438, Momentum score: 0.0589, 20-day return: -0.156, 60-day return: 0.0348, 120-day return: 0.2818, MA ratio: 0.8785, RSI: 22.03, Volatility: 0.0251, Volume change: 0.3303"
2020-03-02,AAPL,Technology,0.050021354,0.01789106976032901,0.033956211934688924,1.6286643,0.8827045547262324,1.2556844049342222,0.17723442935956718,1.2175916713137147,1.2404473114860193,2.0,2.0,0.0021128341883673,-0.0345708115066578,0.1517054673335482,0.3952000752359406,0.9618941126991268,0.0324078518237787,39.4094786320316,-0.1995563996154837,"XGBoost prediction: 0.05, Random Forest prediction: 0.0179, Combined ML score: 0.034, Momentum score: 0.1772, 20-day return: -0.0346, 60-day return: 0.1517, 120-day return: 0.3952, MA ratio: 0.9619, RSI: 39.41, Volatility: 0.0324, Volume change: -0.1996"
2020-03-03,AAPL,Technology,0.052033648,0.01520764043922858,0.033620644167043946,1.3213153,-0.5727035466043224,0.37430587096968937,0.1370168272212525,1.2624788276644592,0.7295750536475972,2.0,2.0,0.0043044321360452,-0.0626579281683096,0.105371812175691,0.3351177268051439,0.9342532411940724,0.0331191768236416,36.820140575677215,-0.0642114229407856,"XGBoost prediction: 0.052, Random Forest prediction: 0.0152, Combined ML score: 0.0336, Momentum score: 0.137, 20-day return: -0.0627, 60-day return: 0.1054, 120-day return: 0.3351, MA ratio: 0.9343, RSI: 36.82, Volatility: 0.0331, Volume change: -0.0642"
2020-03-04,AAPL,Technology,0.046938006,0.015802509220737056,0.03137025752777747,2.0685306,-0.15756879342720517,0.9554808830562949,0.16094133514330208,1.0002503317516092,0.9733886625344206,2.0,2.0,0.0344780336522394,-0.0505253741908678,0.1399201955754221,0.3539961321743232,0.9801375790241644,0.0340015706445472,39.87079195533325,-0.3139432244590823,"XGBoost prediction: 0.0469, Random Forest prediction: 0.0158, Combined ML score: 0.0314, Momentum score: 0.1609, 20-day return: -0.0505, 60-day return: 0.1399, 120-day return: 0.354, MA ratio: 0.9801, RSI: 39.87, Volatility: 0.034, Volume change: -0.3139"
2020-03-05,AAPL,Technology,0.075438105,0.014898143949831223,0.045168124259871587,2.0990431,0.1602572653514223,1.129650198113028,0.12705582260014966,0.9897222720415834,1.0736790276844501,2.0,2.0,0.0709272637953082,-0.0887540758932122,0.0820435989572323,0.3130127672066463,0.9527449889360458,0.034567332611272,37.54192507522298,-0.1442003409095057,"XGBoost prediction: 0.0754, Random Forest prediction: 0.0149, Combined ML score: 0.0452, Momentum score: 0.1271, 20-day return: -0.0888, 60-day return: 0.082, 120-day return: 0.313, MA ratio: 0.9527, RSI: 37.54, Volatility: 0.0346, Volume change: -0.1442"
