Date,Ticker,XGB_Pred,ML_Score,ML_Score_Norm,Momentum_Score,Momentum_Score_Norm,Final_Score,Return_5,Return_20,Return_60,Return_120,MA_ratio,Volatility,RSI,Volume_change,Signal_Summary
2020-01-31,AAPL,0.004209692,0.004209692,-1.9234927,0.25152142199911864,2.2169281962551204,-0.2673243712171901,-0.0276459673289051,0.0304977641949917,0.2019806204490291,0.5399273660707067,0.9904494608391448,0.0176791037538897,49.36886013354261,0.5747464163757898,"ML prediction: 0.0042, Momentum score: 0.2515, 20-day return: 0.0305, 60-day return: 0.202, 120-day return: 0.5399, RSI: 49.37, Volatility: 0.0177"
2020-02-03,AAPL,0.003918906,0.003918906,-1.5125605,0.25639364712502355,1.901132997458406,-0.14708312885553532,-0.0009386908349676,0.0377568209759182,0.2004044561146483,0.5396049992019731,0.9859577915720176,0.0175108889882509,42.98750522119832,-0.1292660294886877,"ML prediction: 0.0039, Momentum score: 0.2564, 20-day return: 0.0378, 60-day return: 0.2004, 120-day return: 0.5396, RSI: 42.99, Volatility: 0.0175"
2020-02-04,AAPL,0.0027735631,0.0027735631,-1.2394153,0.2691433944238376,1.9117501550266163,0.02105087730681965,0.0036513697415558,0.0635424252375291,0.2395040359510465,0.5258171232279556,1.0154183847646536,0.0188075724322014,54.73960191647963,-0.2138922966089796,"ML prediction: 0.0028, Momentum score: 0.2691, 20-day return: 0.0635, 60-day return: 0.2395, 120-day return: 0.5258, RSI: 54.74, Volatility: 0.0188"
2020-02-05,AAPL,-0.0008710283,-0.0008710283,-1.2377458,0.2907460619059251,1.7700718956390369,-0.03461871078811685,-0.0089103538369922,0.0772813982591307,0.2390626422626414,0.5854501218595869,1.0199532940743998,0.0187408973925985,57.618700029482696,-0.1302156988472833,"ML prediction: -0.0009, Momentum score: 0.2907, 20-day return: 0.0773, 60-day return: 0.2391, 120-day return: 0.5855, RSI: 57.62, Volatility: 0.0187"
2020-02-06,AAPL,-0.0014160052,-0.0014160052,-1.4493293,0.3043953398129613,1.7709665311392842,-0.16121100135577926,0.0041374513171736,0.0726276883682119,0.2501344396961709,0.612025292951119,1.0282913399028657,0.0186159231766505,57.52907605151069,-0.1127792720160771,"ML prediction: -0.0014, Momentum score: 0.3044, 20-day return: 0.0726, 60-day return: 0.2501, 120-day return: 0.612, RSI: 57.53, Volatility: 0.0186"
2020-02-07,AAPL,0.009139636,0.009139636,-0.6829439,0.27040682344798567,1.609194020887652,0.23391126213885904,0.0339891721810163,0.033588456326836,0.2205567653696503,0.5497820764130599,1.0102515055158656,0.0186255735418089,50.9572816598695,0.1162753638584934,"ML prediction: 0.0091, Momentum score: 0.2704, 20-day return: 0.0336, 60-day return: 0.2206, 120-day return: 0.5498, RSI: 50.96, Volatility: 0.0186"
2020-02-10,AAPL,0.009221338,0.009221338,-0.6599237,0.2667633434764721,1.4341325508842127,0.17769879886663975,0.0417611092396994,0.0361550662397569,0.2274774709179563,0.5286426359062255,1.0132553100795845,0.0186369908188629,53.702040042214655,-0.070826960334455,"ML prediction: 0.0092, Momentum score: 0.2668, 20-day return: 0.0362, 60-day return: 0.2275, 120-day return: 0.5286, RSI: 53.7, Volatility: 0.0186"
2020-02-11,AAPL,-0.0032049923,-0.0032049923,-1.6506302,0.2463490740415339,1.1750649568983622,-0.5203522182484981,0.0023835008107233,0.0083606573950199,0.2084923956454496,0.519347710706533,1.0067217187076687,0.0181344878319362,51.40294891406294,-0.137409829828951,"ML prediction: -0.0032, Momentum score: 0.2463, 20-day return: 0.0084, 60-day return: 0.2085, 120-day return: 0.5193, RSI: 51.4, Volatility: 0.0181"
2020-02-12,AAPL,0.007790771,0.007790771,-0.6245916,0.27427698868659467,1.3311985162616848,0.1577244411993456,0.0178876956965137,0.0464373156945345,0.2458117345333381,0.5387510023805979,1.02827766701239,0.0185214539951951,55.37569403534079,0.2057521373320667,"ML prediction: 0.0078, Momentum score: 0.2743, 20-day return: 0.0464, 60-day return: 0.2458, 120-day return: 0.5388, RSI: 55.38, Volatility: 0.0185"
2020-02-13,AAPL,0.011903985,0.011903985,-0.40646434,0.2604409550253599,1.291564014563792,0.2727469879427883,-0.0010454670730422,0.0434573101382484,0.2224186603683973,0.5290877569947068,1.0187892667255607,0.0185863535817827,54.342070073292305,-0.1669105182079725,"ML prediction: 0.0119, Momentum score: 0.2604, 20-day return: 0.0435, 60-day return: 0.2224, 120-day return: 0.5291, RSI: 54.34, Volatility: 0.0186"
2020-02-14,AAPL,-0.0040639807,-0.0040639807,-1.5114139,0.28469608055878787,1.179613250222068,-0.43500307094007296,0.0153736007452456,0.0308019993448072,0.2165855663855569,0.6035827733210644,1.017491042083634,0.018432743896905,62.0736474810336,-0.1544524610649769,"ML prediction: -0.0041, Momentum score: 0.2847, 20-day return: 0.0308, 60-day return: 0.2166, 120-day return: 0.6036, RSI: 62.07, Volatility: 0.0184"
2020-02-18,AAPL,0.0015088681,0.0015088681,-1.3272656,0.24906662289834547,0.916618710260895,-0.4297119357183348,-0.0079302997660524,0.0008470774773807,0.1979420547661523,0.5448689598226615,0.998818005531008,0.01881186547404,51.03198117498627,0.9039364102973776,"ML prediction: 0.0015, Momentum score: 0.2491, 20-day return: 0.0008, 60-day return: 0.1979, 120-day return: 0.5449, RSI: 51.03, Volatility: 0.0188"
2020-02-19,AAPL,0.007383181,0.007383181,-0.59578604,0.2800129969688415,0.867938929049892,-0.010296073258430627,0.0125465722268161,0.022269917016328,0.2296059581109457,0.5851292579950567,1.0121664944292226,0.0189959600377079,49.41406182091098,-0.3838375361893174,"ML prediction: 0.0074, Momentum score: 0.28, 20-day return: 0.0223, 60-day return: 0.2296, 120-day return: 0.5851, RSI: 49.41, Volatility: 0.019"
2020-02-20,AAPL,0.017689388,0.017689388,-0.000897535,0.26065870459217766,0.880952898886841,0.3518426385159024,-0.0210880933882624,0.0081837440542595,0.2224723325627358,0.5584099143449841,1.0013755617513211,0.0191589850349979,47.22351442285783,0.0700331971399386,"ML prediction: 0.0177, Momentum score: 0.2607, 20-day return: 0.0082, 60-day return: 0.2225, 120-day return: 0.5584, RSI: 47.22, Volatility: 0.0192"
2020-02-21,AAPL,0.019290384,0.019290384,0.4184458,0.2236473515825147,0.9165871968127909,0.6177023681107212,-0.0363838073748701,-0.0193591547807955,0.1958514372860735,0.4977752070259493,0.9796557930693685,0.0198119277846185,53.09546581159175,0.2882485134140764,"ML prediction: 0.0193, Momentum score: 0.2236, 20-day return: -0.0194, 60-day return: 0.1959, 120-day return: 0.4978, RSI: 53.1, Volatility: 0.0198"
2020-02-24,AAPL,0.0412938,0.0412938,1.3398011,0.1607871995185977,0.9799945893141089,1.1958785272539638,-0.0823819619190977,-0.0632402533291686,0.1194203481687161,0.4284755429190894,0.9360701359418,0.0224026561589432,42.64044613929294,0.7150778825817805,"ML prediction: 0.0413, Momentum score: 0.1608, 20-day return: -0.0632, 60-day return: 0.1194, 120-day return: 0.4285, RSI: 42.64, Volatility: 0.0224"
2020-02-25,AAPL,0.057315737,0.057315737,1.2346593,0.13912505219855886,1.0571240781474749,1.163645243594195,-0.0969279417797316,-0.0675514640238316,0.0900146704687101,0.4004861003704911,0.9073356885652782,0.022699840800601,28.364506075616266,0.0381574399446973,"ML prediction: 0.0573, Momentum score: 0.1391, 20-day return: -0.0676, 60-day return: 0.09, 120-day return: 0.4005, RSI: 28.36, Volatility: 0.0227"
2020-02-26,AAPL,0.052421685,0.052421685,1.5299238,0.13730896649237653,1.1376217356973641,1.37300301995491,-0.0956986641368944,-0.0788190007632997,0.0926299204667513,0.3989674003587007,0.9253784081916137,0.0219489885873027,30.29556681102791,-0.1414067322831914,"ML prediction: 0.0524, Momentum score: 0.1373, 20-day return: -0.0788, 60-day return: 0.0926, 120-day return: 0.399, RSI: 30.3, Volatility: 0.0219"
2020-02-27,AAPL,0.053082585,0.053082585,1.1679902,0.0526492126740457,0.9447177274074244,1.0786812513290283,-0.1460505793385602,-0.1566874511254403,0.0234611375628508,0.2824455672316073,0.871893581020667,0.0250774541176954,20.78012456819991,0.618772178205224,"ML prediction: 0.0531, Momentum score: 0.0526, 20-day return: -0.1567, 60-day return: 0.0235, 120-day return: 0.2824, RSI: 20.78, Volatility: 0.0251"
2020-02-28,AAPL,0.07230094,0.07230094,2.089868,0.05887438354756359,0.698828882107537,1.5334524655856296,-0.1267848713913851,-0.1559576698278231,0.0348273075481213,0.2818155884497131,0.8784555310805696,0.0250904028494498,22.030464874094537,0.330326107840911,"ML prediction: 0.0723, Momentum score: 0.0589, 20-day return: -0.156, 60-day return: 0.0348, 120-day return: 0.2818, RSI: 22.03, Volatility: 0.0251"
2020-03-02,AAPL,0.050021354,0.050021354,1.6286643,0.17723442935956718,1.2175916713137147,1.4642352692945289,0.0021128341883673,-0.0345708115066578,0.1517054673335482,0.3952000752359406,0.9618941126991268,0.0324078518237787,39.4094786320316,-0.1995563996154837,"ML prediction: 0.05, Momentum score: 0.1772, 20-day return: -0.0346, 60-day return: 0.1517, 120-day return: 0.3952, RSI: 39.41, Volatility: 0.0324"
2020-03-03,AAPL,0.052033648,0.052033648,1.3213153,0.1370168272212525,1.2624788276644592,1.2977807518757203,0.0043044321360452,-0.0626579281683096,0.105371812175691,0.3351177268051439,0.9342532411940724,0.0331191768236416,36.820140575677215,-0.0642114229407856,"ML prediction: 0.052, Momentum score: 0.137, 20-day return: -0.0627, 60-day return: 0.1054, 120-day return: 0.3351, RSI: 36.82, Volatility: 0.0331"
2020-03-04,AAPL,0.046938006,0.046938006,2.0685306,0.16094133514330208,1.0002503317516092,1.6412185637919523,0.0344780336522394,-0.0505253741908678,0.1399201955754221,0.3539961321743232,0.9801375790241644,0.0340015706445472,39.87079195533325,-0.3139432244590823,"ML prediction: 0.0469, Momentum score: 0.1609, 20-day return: -0.0505, 60-day return: 0.1399, 120-day return: 0.354, RSI: 39.87, Volatility: 0.034"
2020-03-05,AAPL,0.075438105,0.075438105,2.0990431,0.12705582260014966,0.9897222720415834,1.6553147873414136,0.0709272637953082,-0.0887540758932122,0.0820435989572323,0.3130127672066463,0.9527449889360458,0.034567332611272,37.54192507522298,-0.1442003409095057,"ML prediction: 0.0754, Momentum score: 0.1271, 20-day return: -0.0888, 60-day return: 0.082, 120-day return: 0.313, RSI: 37.54, Volatility: 0.0346"
2020-03-06,AAPL,0.09065711,0.09065711,1.8065273,0.1236464474995506,1.1007609432357164,1.5242208029992426,0.0573237279318021,-0.1112511719394048,0.0828337488359542,0.3212799944196429,0.9456565748345388,0.0344183281762208,36.39805698910043,0.2058080915783098,"ML prediction: 0.0907, Momentum score: 0.1236, 20-day return: -0.1113, 60-day return: 0.0828, 120-day return: 0.3213, RSI: 36.4, Volatility: 0.0344"
2020-03-09,AAPL,0.04356091,0.04356091,0.762785,0.021019355285790693,0.8114631899733283,0.782256292444028,-0.1092332398431848,-0.16829667705216,-0.0086039834031121,0.2104139191246687,0.8786040321666547,0.0381392111949242,32.26586335458194,0.2677905072491962,"ML prediction: 0.0436, Momentum score: 0.021, 20-day return: -0.1683, 60-day return: -0.0086, 120-day return: 0.2104, RSI: 32.27, Volatility: 0.0381"
2020-03-10,AAPL,0.055730864,0.055730864,0.7320894,0.09406743729570129,1.0098136221209932,0.8431791069046565,-0.013756431928567,-0.112610769179665,0.0538095354558776,0.2928862722404459,0.94754529239857,0.0421258261337151,38.29357616992938,-0.0050735008969647,"ML prediction: 0.0557, Momentum score: 0.0941, 20-day return: -0.1126, 60-day return: 0.0538, 120-day return: 0.2929, RSI: 38.29, Volatility: 0.0421"
2020-03-11,AAPL,0.06044218,0.06044218,0.85391897,0.04594532245338733,1.08864329363384,0.947808711153182,-0.0902094154705195,-0.1382309524127802,0.0146246273692971,0.2363872487020919,0.9213955082478148,0.0426441051685145,36.80992294260635,-0.1040737495180342,"ML prediction: 0.0604, Momentum score: 0.0459, 20-day return: -0.1382, 60-day return: 0.0146, 120-day return: 0.2364, RSI: 36.81, Volatility: 0.0426"
2020-03-12,AAPL,-0.006919077,-0.006919077,0.5653836,-0.05731095481812438,0.982178457462091,0.7321015627715186,-0.1525673072905982,-0.2413508971067061,-0.0978375386738079,0.1234159494255684,0.8415189535152754,0.0466701838576324,32.94569438945521,0.6372299087476154,"ML prediction: -0.0069, Momentum score: -0.0573, 20-day return: -0.2414, 60-day return: -0.0978, 120-day return: 0.1234, RSI: 32.95, Volatility: 0.0467"
2020-03-13,AAPL,-0.013534715,-0.013534715,0.58946544,0.06019657314974859,1.2524937908610199,0.8546767858966388,-0.0382659156672493,-0.144365421865342,-0.0067533203379724,0.2766729742122746,0.9498912605921958,0.0552986012214704,45.068568126544235,-0.1140859408230857,"ML prediction: -0.0135, Momentum score: 0.0602, 20-day return: -0.1444, 60-day return: -0.0068, 120-day return: 0.2767, RSI: 45.07, Volatility: 0.0553"
2020-03-16,AAPL,-0.110405356,-0.110405356,0.29748595,-0.06770697137930168,1.36500224818863,0.7244924767815174,-0.0900176785705891,-0.2546237956145974,-0.1362290804513262,0.1073976104702973,0.8395596119310138,0.0616387207122366,40.05291505656977,-0.1303054497588555,"ML prediction: -0.1104, Momentum score: -0.0677, 20-day return: -0.2546, 60-day return: -0.1362, 120-day return: 0.1074, RSI: 40.05, Volatility: 0.0616"
2020-03-17,AAPL,0.027394244,0.027394244,1.9483392,-0.030803510479963103,1.170638363105272,1.637258951084699,-0.1138291026298229,-0.2073354212841643,-0.096089191972526,0.1616134193231457,0.8866385459976484,0.0629047551637918,41.593069510005456,0.0050629048245847,"ML prediction: 0.0274, Momentum score: -0.0308, 20-day return: -0.2073, 60-day return: -0.0961, 120-day return: 0.1616, RSI: 41.59, Volatility: 0.0629"
2020-03-18,AAPL,-0.08747192,-0.08747192,0.5086841,-0.05834731304191532,1.1968152583645795,0.7839365744990912,-0.1044185283796974,-0.2377788706176127,-0.1190986077893827,0.1160023505010761,0.8767620938400622,0.0627206274208889,43.998927771568965,-0.0735132199372947,"ML prediction: -0.0875, Momentum score: -0.0583, 20-day return: -0.2378, 60-day return: -0.1191, 120-day return: 0.116, RSI: 44.0, Volatility: 0.0627"
2020-03-19,AAPL,-0.11526477,-0.11526477,0.3534079,-0.04683314765801556,1.2756744463499428,0.7223145242236472,-0.0138983886219333,-0.2357789319133083,-0.1240337938709293,0.1131929576548997,0.8818803497100794,0.0627262650072734,43.661285929638446,-0.0945144047834752,"ML prediction: -0.1153, Momentum score: -0.0468, 20-day return: -0.2358, 60-day return: -0.124, 120-day return: 0.1132, RSI: 43.66, Volatility: 0.0627"
2020-03-20,AAPL,-0.19543718,-0.19543718,-0.64940584,-0.12101855523870325,0.9202097854505508,-0.02155960593658568,-0.1753066716319806,-0.2677207652703416,-0.1928168820663237,0.0476190376573122,0.8385535902193537,0.0637650225022707,33.86071148191547,0.4775889695031068,"ML prediction: -0.1954, Momentum score: -0.121, 20-day return: -0.2677, 60-day return: -0.1928, 120-day return: 0.0476, RSI: 33.86, Volatility: 0.0638"
2020-03-23,AAPL,-0.22208555,-0.22208555,-0.82647556,-0.12314475092101021,0.8626887930458502,-0.15080982514120272,-0.0736551385251181,-0.247535043837932,-0.2107151518326596,0.0017859262146908,0.8319706194768807,0.0632972877655476,34.60242997602262,-0.1616666650070253,"ML prediction: -0.2221, Momentum score: -0.1231, 20-day return: -0.2475, 60-day return: -0.2107, 120-day return: 0.0018, RSI: 34.6, Volatility: 0.0633"
2020-03-24,AAPL,-0.08025741,-0.08025741,0.74567205,-0.04194153452311213,0.8127485874122252,0.7725026870896765,-0.0236494333350651,-0.1430157720419013,-0.1484253673062224,0.0992475573639846,0.9224848410522656,0.0678308881367036,37.30454702266999,-0.1461653770956025,"ML prediction: -0.0803, Momentum score: -0.0419, 20-day return: -0.143, 60-day return: -0.1484, 120-day return: 0.0992, RSI: 37.3, Volatility: 0.0678"
2020-03-25,AAPL,-0.034156337,-0.034156337,1.3063073,-0.036291684700481726,0.7505528159619462,1.0840055754852729,-0.0046620744517812,-0.1610455855355123,-0.1527949806269183,0.121300679321324,0.9255528059246612,0.0676446610611905,38.796442597225735,0.055892369245494,"ML prediction: -0.0342, Momentum score: -0.0363, 20-day return: -0.161, 60-day return: -0.1528, 120-day return: 0.1213, RSI: 38.8, Volatility: 0.0676"
2020-03-26,AAPL,0.06713584,0.06713584,1.2665212,0.022929670294999288,0.7496173937204691,1.0597597463561381,0.0558052280833032,-0.0551330329700761,-0.1134741623865601,0.1703649754071059,0.9770352930518807,0.0673916159705883,43.06569353164804,-0.1696787241190769,"ML prediction: 0.0671, Momentum score: 0.0229, 20-day return: -0.0551, 60-day return: -0.1135, 120-day return: 0.1704, RSI: 43.07, Volatility: 0.0674"
2020-03-27,AAPL,-0.09147913,-0.09147913,0.10047982,-0.02158088179147627,0.6797346672578823,0.33218175972160385,0.0807014463300197,-0.0937224949930002,-0.156342548467766,0.0913176137084303,0.9411416257553084,0.0680041182651865,45.57842498918428,-0.1898961946501052,"ML prediction: -0.0915, Momentum score: -0.0216, 20-day return: -0.0937, 60-day return: -0.1563, 120-day return: 0.0913, RSI: 45.58, Volatility: 0.068"
2020-03-30,AAPL,-0.03004991,-0.03004991,0.5182876,-0.011811737851529565,0.41658592405969724,0.47760694099686474,0.1356687752544967,-0.1472507625564704,-0.1516231317445904,0.1222143939856204,0.9761582178473815,0.0646670187861643,42.224033630741495,-0.1774604244117036,"ML prediction: -0.03, Momentum score: -0.0118, 20-day return: -0.1473, 60-day return: -0.1516, 120-day return: 0.1222, RSI: 42.22, Volatility: 0.0647"
2020-03-31,AAPL,0.0028920015,0.0028920015,0.71236366,-0.01660611478181681,0.4504459855678348,0.6075965963889228,0.0300145344165787,-0.1210770536129237,-0.1450425325352912,0.1331996443967671,0.9807468029705588,0.0643833460087348,44.345174514034255,0.1727957022534119,"ML prediction: 0.0029, Momentum score: -0.0166, 20-day return: -0.1211, 60-day return: -0.145, 120-day return: 0.1332, RSI: 44.35, Volatility: 0.0644"
2020-04-01,AAPL,-0.16593102,-0.16593102,-0.6402115,-0.08119460724133269,0.4214320973008465,-0.2155540925085707,-0.018776476580848,-0.204234619035292,-0.1964309090350153,0.0611373164667357,0.9403549403355356,0.0640739724325038,47.88561743137357,-0.1054994365539435,"ML prediction: -0.1659, Momentum score: -0.0812, 20-day return: -0.2042, 60-day return: -0.1964, 120-day return: 0.0611, RSI: 47.89, Volatility: 0.0641"
2020-04-02,AAPL,-0.16012332,-0.16012332,-0.7676287,-0.07178262160048535,0.3211141568581343,-0.3321315867837238,-0.0522752268921217,-0.1638331918340999,-0.1791615648923197,0.064496486479568,0.9650854140704612,0.0640861383593026,38.79087586789685,-0.0583616693829929,"ML prediction: -0.1601, Momentum score: -0.0718, 20-day return: -0.1638, 60-day return: -0.1792, 120-day return: 0.0645, RSI: 38.79, Volatility: 0.0641"
2020-04-03,AAPL,-0.16921332,-0.16921332,-0.8044785,-0.09020922091779474,0.2898405027300937,-0.36675094437953537,-0.025550987691527,-0.1647579674023737,-0.20376660932689,0.0220142957556459,0.9602243469871324,0.0640922771432701,49.65259541947302,-0.2172791591837718,"ML prediction: -0.1692, Momentum score: -0.0902, 20-day return: -0.1648, 60-day return: -0.2038, 120-day return: 0.022, RSI: 49.65, Volatility: 0.0641"
